,TF,Target,Label
4423,49,215,1
4428,49,115,1
4415,49,69,1
4429,49,475,1
4416,49,378,1
4418,49,188,1
4417,49,376,1
4420,49,732,1
4432,49,28,1
4425,49,504,1
4431,49,502,1
4430,49,766,1
4421,49,263,1
4411,49,373,1
4408,49,664,1
4424,49,311,1
4413,49,32,1
4427,49,840,1
4422,49,304,1
4412,49,626,1
13370,49,266,0
13270,49,80,0
13283,49,112,0
13229,49,1,0
13641,49,764,0
13470,49,453,0
13353,49,231,0
13259,49,63,0
13669,49,822,0
13525,49,554,0
13685,49,851,0
13703,49,886,0
13266,49,76,0
13539,49,581,0
13523,49,551,0
13592,49,674,0
13455,49,428,0
13482,49,477,0
13549,49,597,0
13293,49,129,0
13488,49,490,0
13395,49,321,0
13435,49,394,0
13643,49,768,0
13484,49,481,0
3111,56,585,1
3238,56,270,1
3114,56,839,1
3183,56,237,1
3203,56,462,1
3105,56,503,1
3208,56,43,1
3159,56,608,1
3292,56,303,1
3090,56,550,1
3305,56,45,1
3149,56,547,1
3116,56,773,1
3283,56,518,1
3333,56,316,1
3222,56,799,1
3088,56,62,1
3133,56,188,1
3202,56,7,1
3263,56,163,1
3318,56,173,1
3181,56,55,1
3226,56,787,1
3120,56,160,1
3104,56,402,1
3087,56,410,1
3293,56,754,1
3217,56,231,1
3330,56,506,1
3161,56,298,1
3244,56,797,1
3164,56,607,1
3187,56,461,1
3252,56,339,1
3205,56,741,1
3307,56,20,1
3250,56,290,1
3143,56,285,1
3214,56,684,1
3094,56,168,1
3313,56,294,1
3260,56,359,1
3326,56,589,1
3178,56,450,1
3089,56,576,1
3147,56,666,1
3257,56,170,1
3325,56,77,1
3155,56,33,1
3125,56,610,1
3169,56,569,1
3323,56,535,1
3113,56,768,1
3331,56,900,1
3144,56,782,1
3196,56,566,1
3295,56,891,1
3242,56,665,1
3096,56,433,1
3182,56,156,1
3235,56,885,1
3209,56,267,1
3275,56,22,1
3158,56,516,1
3140,56,389,1
3289,56,500,1
3165,56,641,1
3151,56,92,1
3194,56,115,1
3274,56,239,1
3282,56,777,1
3138,56,630,1
3329,56,570,1
3170,56,422,1
3179,56,381,1
3137,56,190,1
3163,56,843,1
3184,56,21,1
3256,56,496,1
3306,56,635,1
3308,56,622,1
3197,56,443,1
3216,56,474,1
3267,56,761,1
3162,56,215,1
3296,56,694,1
3300,56,708,1
3109,56,178,1
3236,56,692,1
3121,56,467,1
3103,56,238,1
3175,56,626,1
3315,56,823,1
3190,56,411,1
3302,56,509,1
3122,56,846,1
3262,56,302,1
3324,56,790,1
3112,56,210,1
3082,56,578,1
3177,56,365,1
3166,56,252,1
3191,56,388,1
3102,56,865,1
3093,56,597,1
3153,56,902,1
3239,56,97,1
3132,56,644,1
3198,56,693,1
3246,56,743,1
3312,56,715,1
3285,56,404,1
3186,56,397,1
3276,56,502,1
3265,56,408,1
3277,56,675,1
3279,56,651,1
3332,56,879,1
3316,56,243,1
3327,56,127,1
3247,56,284,1
3130,56,184,1
3174,56,874,1
3180,56,86,1
3249,56,456,1
3314,56,794,1
3220,56,785,1
3229,56,46,1
3228,56,452,1
3281,56,866,1
3291,56,560,1
3127,56,511,1
3134,56,888,1
3124,56,872,1
3240,56,853,1
3199,56,68,1
3310,56,19,1
3201,56,555,1
3297,56,134,1
3232,56,64,1
3129,56,772,1
3092,56,727,1
3224,56,750,1
3245,56,344,1
3107,56,755,1
3108,56,494,1
3317,56,498,1
3167,56,206,1
3135,56,25,1
3218,56,468,1
3157,56,894,1
3215,56,840,1
3141,56,707,1
3264,56,312,1
3290,56,87,1
3254,56,63,1
3192,56,624,1
3284,56,505,1
3171,56,723,1
3255,56,803,1
3145,56,471,1
3099,56,558,1
3126,56,116,1
3110,56,179,1
3188,56,282,1
3233,56,517,1
3261,56,84,1
3266,56,446,1
3322,56,419,1
3299,56,102,1
3248,56,551,1
3259,56,123,1
3241,56,83,1
3185,56,655,1
3227,56,710,1
3303,56,307,1
3258,56,824,1
3128,56,507,1
3195,56,795,1
3100,56,744,1
3311,56,459,1
3119,56,251,1
3251,56,604,1
3304,56,70,1
3207,56,899,1
3189,56,398,1
3213,56,896,1
3131,56,322,1
3154,56,652,1
3294,56,698,1
3136,56,124,1
3106,56,771,1
3210,56,804,1
3320,56,759,1
3237,56,448,1
3168,56,385,1
3098,56,464,1
3081,56,110,1
3146,56,328,1
3148,56,817,1
3206,56,281,1
3280,56,248,1
3118,56,288,1
3123,56,345,1
3219,56,497,1
3230,56,660,1
3176,56,532,1
3139,56,639,1
3084,56,757,1
3271,56,24,1
3309,56,141,1
3097,56,579,1
3200,56,792,1
3204,56,621,1
3328,56,858,1
3321,56,73,1
3231,56,192,1
3142,56,49,1
3223,56,28,1
3270,56,512,1
3268,56,207,1
3287,56,680,1
3115,56,95,1
3301,56,862,1
3083,56,374,1
3288,56,146,1
3095,56,0,1
3319,56,820,1
3298,56,172,1
3085,56,76,1
3173,56,152,1
3286,56,319,1
3080,56,119,1
3172,56,226,1
3091,56,424,1
3273,56,577,1
3150,56,6,1
3212,56,605,1
3272,56,668,1
3269,56,784,1
3160,56,856,1
3193,56,343,1
3156,56,886,1
3278,56,602,1
3243,56,434,1
3086,56,138,1
3211,56,656,1
3101,56,65,1
3225,56,814,1
3221,56,481,1
3234,56,287,1
3253,56,126,1
3152,56,165,1
3117,56,548,1
11687,56,657,0
11731,56,763,0
11657,56,587,0
11491,56,198,0
11781,56,897,0
11508,56,242,0
11502,56,225,0
11530,56,292,0
11740,56,786,0
11544,56,326,0
11710,56,711,0
11600,56,444,0
11786,56,906,0
11698,56,682,0
11423,56,39,0
11718,56,729,0
11520,56,266,0
11727,56,753,0
11777,56,881,0
11547,56,338,0
11534,56,301,0
11608,56,466,0
11761,56,841,0
11763,56,845,0
11528,56,286,0
11463,56,137,0
11695,56,676,0
11756,56,831,0
11617,56,490,0
11484,56,180,0
11635,56,537,0
11738,56,781,0
11449,56,111,0
11522,56,269,0
11422,56,38,0
11589,56,423,0
11450,56,112,0
11648,56,565,0
11742,56,798,0
11595,56,437,0
11767,56,855,0
11469,56,148,0
11758,56,834,0
11689,56,663,0
11650,56,572,0
11493,56,202,0
11670,56,617,0
11546,56,337,0
11757,56,833,0
11568,56,375,0
11532,56,295,0
11458,56,129,0
11441,56,89,0
11596,56,438,0
11666,56,606,0
11453,56,118,0
11565,56,370,0
11613,56,478,0
11782,56,898,0
11762,56,842,0
11712,56,716,0
11566,56,372,0
11511,56,247,0
11543,56,325,0
11478,56,164,0
11414,56,18,0
11627,56,521,0
11509,56,244,0
11540,56,317,0
11494,56,203,0
11542,56,323,0
11425,56,42,0
11659,56,591,0
11604,56,458,0
11645,56,556,0
11500,56,218,0
11788,56,909,0
11413,56,17,0
11705,56,702,0
11729,56,758,0
11417,56,30,0
11433,56,69,0
11443,56,93,0
11736,56,770,0
11661,56,596,0
11639,56,543,0
11506,56,230,0
11619,56,492,0
11533,56,296,0
11769,56,860,0
11605,56,460,0
11754,56,828,0
11700,56,685,0
11598,56,440,0
11557,56,356,0
11715,56,720,0
11472,56,151,0
11431,56,61,0
11759,56,837,0
11593,56,428,0
11750,56,821,0
11711,56,713,0
11571,56,378,0
11518,56,264,0
11663,56,600,0
11747,56,811,0
11672,56,629,0
11744,56,807,0
11716,56,721,0
11482,56,174,0
11760,56,838,0
11554,56,352,0
11778,56,883,0
11526,56,278,0
11646,56,559,0
11435,56,72,0
11523,56,271,0
11676,56,636,0
11525,56,277,0
11572,56,379,0
11479,56,166,0
11476,56,159,0
11624,56,514,0
11430,56,60,0
11575,56,386,0
11667,56,611,0
11419,56,34,0
11457,56,128,0
11653,56,581,0
11684,56,648,0
11734,56,766,0
11704,56,699,0
11725,56,749,0
11607,56,465,0
11664,56,601,0
11407,56,1,0
11415,56,23,0
11677,56,637,0
11644,56,554,0
11724,56,747,0
11691,56,671,0
11779,56,887,0
11730,56,762,0
11467,56,144,0
11625,56,519,0
11569,56,376,0
11576,56,387,0
11713,56,717,0
11668,56,613,0
11755,56,830,0
11723,56,746,0
11709,56,709,0
11656,56,586,0
11654,56,582,0
11552,56,350,0
11651,56,573,0
11495,56,205,0
11438,56,79,0
11418,56,31,0
11662,56,599,0
11461,56,132,0
11618,56,491,0
11787,56,907,0
11599,56,441,0
11442,56,90,0
11688,56,662,0
11527,56,279,0
11655,56,583,0
11628,56,524,0
11473,56,153,0
11614,56,483,0
11584,56,413,0
11746,56,810,0
11548,56,341,0
11643,56,552,0
11737,56,780,0
11585,56,417,0
11466,56,142,0
11594,56,432,0
11770,56,867,0
11739,56,783,0
11412,56,16,0
11588,56,421,0
11489,56,196,0
11669,56,614,0
11722,56,745,0
11497,56,213,0
11741,56,791,0
11524,56,276,0
11612,56,477,0
11660,56,595,0
11424,56,40,0
11492,56,199,0
11486,56,182,0
11685,56,650,0
11690,56,664,0
11503,56,227,0
11749,56,818,0
11674,56,632,0
11707,56,705,0
11616,56,488,0
11587,56,420,0
11499,56,217,0
11675,56,633,0
11485,56,181,0
11420,56,36,0
11743,56,800,0
11553,56,351,0
11459,56,130,0
11490,56,197,0
11535,56,306,0
11541,56,321,0
11642,56,549,0
11621,56,508,0
11516,56,261,0
11582,56,403,0
11733,56,765,0
11507,56,241,0
11531,56,293,0
11483,56,176,0
11579,56,394,0
11647,56,561,0
11776,56,880,0
11784,56,904,0
11536,56,309,0
11615,56,486,0
11732,56,764,0
11580,56,400,0
11630,56,527,0
11496,56,208,0
11573,56,383,0
11603,56,453,0
11658,56,590,0
11697,56,679,0
11586,56,418,0
11728,56,756,0
11432,56,67,0
11426,56,48,0
11452,56,114,0
11410,56,14,0
11555,56,353,0
11774,56,877,0
11678,56,638,0
11626,56,520,0
11563,56,367,0
11517,56,263,0
11680,56,642,0
11641,56,546,0
11477,56,161,0
11436,56,74,0
11673,56,631,0
11702,56,689,0
11578,56,391,0
11474,56,157,0
2352,62,858,1
2382,62,658,1
2204,62,330,1
2285,62,906,1
2178,62,25,1
2336,62,344,1
2112,62,894,1
2277,62,343,1
2181,62,426,1
2398,62,720,1
2271,62,226,1
2218,62,647,1
2147,62,248,1
2226,62,221,1
2108,62,841,1
2130,62,815,1
2201,62,655,1
2071,62,184,1
2273,62,134,1
2105,62,312,1
2324,62,241,1
2403,62,44,1
2241,62,590,1
2220,62,444,1
2339,62,135,1
2117,62,852,1
2124,62,675,1
2102,62,558,1
2331,62,435,1
2214,62,71,1
2362,62,395,1
2332,62,665,1
2347,62,839,1
2074,62,578,1
2136,62,494,1
2091,62,238,1
2395,62,666,1
2236,62,186,1
2279,62,454,1
2377,62,1,1
2082,62,576,1
2282,62,652,1
2219,62,701,1
2268,62,387,1
2187,62,329,1
2258,62,276,1
2321,62,613,1
2182,62,152,1
2233,62,489,1
2360,62,474,1
2288,62,396,1
2125,62,269,1
2120,62,411,1
2262,62,480,1
2079,62,376,1
2172,62,263,1
2366,62,401,1
2409,62,796,1
2410,62,299,1
2081,62,424,1
2392,62,514,1
2165,62,813,1
2368,62,868,1
2240,62,859,1
2259,62,610,1
2401,62,799,1
2163,62,687,1
2291,62,544,1
2356,62,28,1
2128,62,190,1
2185,62,632,1
2281,62,592,1
2209,62,193,1
2234,62,61,1
2198,62,9,1
2320,62,797,1
2225,62,115,1
2374,62,581,1
2237,62,443,1
2217,62,603,1
2149,62,328,1
2170,62,519,1
2363,62,526,1
2066,62,138,1
2231,62,719,1
2156,62,668,1
2114,62,644,1
2113,62,770,1
2254,62,375,1
2354,62,724,1
2358,62,831,1
2077,62,507,1
2160,62,661,1
2132,62,757,1
2388,62,292,1
2166,62,210,1
2207,62,192,1
2076,62,316,1
2134,62,564,1
2385,62,4,1
2215,62,589,1
2256,62,787,1
2235,62,758,1
2142,62,732,1
2284,62,716,1
2228,62,891,1
2139,62,251,1
2186,62,812,1
2096,62,285,1
2276,62,742,1
2239,62,91,1
2261,62,402,1
2230,62,900,1
2387,62,867,1
2129,62,608,1
2083,62,33,1
2313,62,281,1
2110,62,597,1
2070,62,374,1
2314,62,593,1
2171,62,333,1
2349,62,69,1
2200,62,345,1
2335,62,684,1
2350,62,904,1
2344,62,230,1
2122,62,566,1
2095,62,231,1
2221,62,224,1
2090,62,164,1
2345,62,776,1
2298,62,85,1
2306,62,155,1
2075,62,168,1
2404,62,785,1
2072,62,388,1
2343,62,163,1
2193,62,539,1
2322,62,654,1
2190,62,159,1
2245,62,64,1
2212,62,495,1
2342,62,483,1
2199,62,398,1
2222,62,621,1
2319,62,486,1
2346,62,502,1
2141,62,465,1
2270,62,811,1
2361,62,160,1
2341,62,586,1
2303,62,569,1
2164,62,735,1
2086,62,727,1
2183,62,722,1
2213,62,730,1
2084,62,467,1
2371,62,252,1
2121,62,789,1
2107,62,547,1
2206,62,883,1
2243,62,629,1
2093,62,410,1
2068,62,433,1
2140,62,68,1
2393,62,766,1
2274,62,696,1
2127,62,579,1
2158,62,104,1
2263,62,46,1
2118,62,516,1
2143,62,680,1
2208,62,82,1
2309,62,313,1
2325,62,419,1
2373,62,596,1
2305,62,451,1
2116,62,445,1
2167,62,237,1
2101,62,672,1
2131,62,498,1
2176,62,310,1
2369,62,47,1
2391,62,772,1
2246,62,83,1
2100,62,41,1
2087,62,865,1
2407,62,779,1
2316,62,862,1
2338,62,784,1
2299,62,423,1
2351,62,320,1
2242,62,534,1
2364,62,575,1
2266,62,673,1
2304,62,390,1
2406,62,97,1
2334,62,232,1
2177,62,55,1
2175,62,800,1
2192,62,585,1
2088,62,755,1
2367,62,591,1
2312,62,223,1
2197,62,805,1
2386,62,92,1
2283,62,167,1
2247,62,537,1
2390,62,781,1
2317,62,339,1
2365,62,418,1
2294,62,714,1
2195,62,764,1
2173,62,327,1
2372,62,731,1
2408,62,767,1
2080,62,717,1
2295,62,571,1
2073,62,744,1
2370,62,737,1
2280,62,417,1
2330,62,234,1
2329,62,901,1
2211,62,114,1
2293,62,272,1
2248,62,743,1
2251,62,35,1
2157,62,599,1
2123,62,165,1
2402,62,463,1
2252,62,258,1
2133,62,151,1
2094,62,715,1
2301,62,377,1
2380,62,293,1
2389,62,694,1
2323,62,759,1
2069,62,481,1
2169,62,156,1
2227,62,856,1
2310,62,679,1
2109,62,874,1
2300,62,88,1
2328,62,535,1
2376,62,323,1
2146,62,902,1
2337,62,98,1
2103,62,211,1
2292,62,510,1
2311,62,605,1
2184,62,117,1
2151,62,130,1
2085,62,503,1
2216,62,624,1
2253,62,204,1
2188,62,602,1
2315,62,298,1
2326,62,45,1
2353,62,340,1
2269,62,821,1
2145,62,748,1
2104,62,288,1
2180,62,306,1
2065,62,110,1
2278,62,848,1
2153,62,471,1
2210,62,96,1
2264,62,16,1
2137,62,127,1
2232,62,546,1
2126,62,65,1
2161,62,508,1
2179,62,73,1
2286,62,243,1
2297,62,0,1
2267,62,49,1
2202,62,267,1
2152,62,761,1
2250,62,723,1
2089,62,119,1
2357,62,525,1
2308,62,438,1
2067,62,76,1
2289,62,660,1
2340,62,294,1
2097,62,322,1
2098,62,7,1
2191,62,791,1
2255,62,511,1
2223,62,505,1
2290,62,122,1
2272,62,12,1
2249,62,106,1
2154,62,641,1
2205,62,180,1
2138,62,86,1
2333,62,63,1
2244,62,527,1
2375,62,563,1
2238,62,239,1
2148,62,504,1
2379,62,407,1
2275,62,817,1
2111,62,561,1
2383,62,530,1
2144,62,111,1
2115,62,872,1
2399,62,277,1
2327,62,614,1
2397,62,358,1
2378,62,620,1
2135,62,827,1
2099,62,553,1
2384,62,736,1
2174,62,414,1
2405,62,823,1
2307,62,212,1
2359,62,30,1
2257,62,236,1
2106,62,548,1
2196,62,707,1
2155,62,95,1
2302,62,860,1
2159,62,24,1
2162,62,496,1
2400,62,674,1
2168,62,804,1
2396,62,20,1
8737,62,825,0
8626,62,509,0
8607,62,449,0
8488,62,139,0
8601,62,434,0
8652,62,574,0
8602,62,437,0
8534,62,245,0
8761,62,887,0
8562,62,337,0
8593,62,405,0
8698,62,708,0
8452,62,38,0
8449,62,34,0
8564,62,341,0
8724,62,780,0
8681,62,662,0
8633,62,528,0
8712,62,750,0
8728,62,798,0
8570,62,353,0
8522,62,208,0
8612,62,464,0
8490,62,141,0
8444,62,17,0
8443,62,15,0
8487,62,137,0
8625,62,506,0
8645,62,556,0
8635,62,540,0
8653,62,577,0
8586,62,389,0
8673,62,642,0
8679,62,653,0
8706,62,729,0
8549,62,289,0
8616,62,472,0
8676,62,646,0
8624,62,501,0
8495,62,148,0
8558,62,321,0
8594,62,413,0
8661,62,606,0
8545,62,278,0
8658,62,600,0
8647,62,565,0
8455,62,42,0
8568,62,351,0
8660,62,604,0
8738,62,828,0
8502,62,166,0
8611,62,461,0
8746,62,849,0
8674,62,643,0
8467,62,79,0
8506,62,172,0
8608,62,453,0
8484,62,129,0
8492,62,144,0
8471,62,90,0
8646,62,559,0
8630,62,520,0
8532,62,242,0
8756,62,878,0
8445,62,19,0
8714,62,753,0
8466,62,78,0
8460,62,60,0
8687,62,683,0
8576,62,364,0
8556,62,315,0
8623,62,500,0
8459,62,58,0
8599,62,428,0
8574,62,360,0
8716,62,756,0
8702,62,713,0
8615,62,470,0
8730,62,807,0
8731,62,809,0
8672,62,640,0
8542,62,266,0
8588,62,394,0
8751,62,857,0
8643,62,554,0
8543,62,268,0
8768,62,909,0
8512,62,182,0
8742,62,837,0
8680,62,657,0
8637,62,542,0
8613,62,466,0
8759,62,885,0
8525,62,217,0
8538,62,255,0
8527,62,222,0
8536,62,250,0
8442,62,14,0
8699,62,709,0
8596,62,421,0
8700,62,710,0
8595,62,420,0
8513,62,188,0
8567,62,350,0
8671,62,638,0
8453,62,39,0
8481,62,121,0
8473,62,100,0
8734,62,816,0
8729,62,803,0
8723,62,777,0
8711,62,749,0
8610,62,460,0
8507,62,173,0
8659,62,601,0
8582,62,378,0
8750,62,855,0
8735,62,818,0
8528,62,225,0
8704,62,721,0
8752,62,870,0
8485,62,131,0
8656,62,587,0
8722,62,771,0
8765,62,903,0
8480,62,120,0
8754,62,876,0
8504,62,170,0
8619,62,488,0
8603,62,439,0
8461,62,67,0
8741,62,834,0
8579,62,370,0
8677,62,648,0
8533,62,244,0
8701,62,711,0
8578,62,367,0
8551,62,296,0
8636,62,541,0
8554,62,307,0
8682,62,663,0
8535,62,247,0
8592,62,404,0
8463,62,72,0
8727,62,792,0
8518,62,199,0
8749,62,853,0
8521,62,205,0
8685,62,678,0
8573,62,357,0
8719,62,765,0
8675,62,645,0
8447,62,26,0
8649,62,570,0
8499,62,157,0
8757,62,880,0
8678,62,650,0
8584,62,383,0
8470,62,89,0
8766,62,905,0
8476,62,108,0
8491,62,142,0
8541,62,265,0
8462,62,70,0
8441,62,13,0
8547,62,282,0
8650,62,572,0
8486,62,132,0
8475,62,105,0
8693,62,699,0
8496,62,149,0
8628,62,513,0
8530,62,228,0
8732,62,810,0
8465,62,77,0
8531,62,229,0
8503,62,169,0
8668,62,633,0
8609,62,458,0
8758,62,881,0
8713,62,752,0
8688,62,685,0
8694,62,702,0
8540,62,261,0
8508,62,174,0
8553,62,302,0
8605,62,441,0
8552,62,301,0
8561,62,335,0
8644,62,555,0
8516,62,197,0
8585,62,386,0
8639,62,549,0
8524,62,214,0
8690,62,689,0
8641,62,551,0
8669,62,636,0
8631,62,521,0
8550,62,295,0
8726,62,786,0
8684,62,676,0
8569,62,352,0
8566,62,349,0
8515,62,196,0
8655,62,583,0
8448,62,31,0
8664,62,617,0
8537,62,254,0
8703,62,718,0
8733,62,814,0
8697,62,706,0
8622,62,492,0
8621,62,491,0
8464,62,74,0
8720,62,768,0
8748,62,851,0
8457,62,51,0
8718,62,763,0
8632,62,524,0
8736,62,822,0
8739,62,830,0
8753,62,875,0
8708,62,741,0
8489,62,140,0
8767,62,907,0
8638,62,543,0
8755,62,877,0
8555,62,309,0
8472,62,93,0
8482,62,126,0
8590,62,400,0
8526,62,218,0
8762,62,890,0
8565,62,348,0
8505,62,171,0
8468,62,80,0
8648,62,568,0
8520,62,203,0
8721,62,769,0
8500,62,158,0
8474,62,103,0
8760,62,886,0
8747,62,850,0
8689,62,686,0
8743,62,838,0
8478,62,113,0
8666,62,628,0
8560,62,326,0
8696,62,705,0
8692,62,693,0
8479,62,118,0
8600,62,432,0
8715,62,754,0
8546,62,279,0
8581,62,373,0
8617,62,477,0
8620,62,490,0
8523,62,213,0
8662,62,607,0
8511,62,181,0
8456,62,48,0
8695,62,703,0
8591,62,403,0
8517,62,198,0
8451,62,37,0
8629,62,518,0
8657,62,595,0
8563,62,338,0
8483,62,128,0
8640,62,550,0
8651,62,573,0
8763,62,897,0
8740,62,833,0
8557,62,317,0
8493,62,145,0
8686,62,682,0
8539,62,257,0
8544,62,271,0
8665,62,622,0
8587,62,391,0
8710,62,746,0
8705,62,725,0
8670,62,637,0
8559,62,325,0
8510,62,179,0
8634,62,536,0
8764,62,898,0
8454,62,40,0
8450,62,36,0
8717,62,762,0
8725,62,783,0
8458,62,54,0
8494,62,146,0
8589,62,397,0
8519,62,202,0
8580,62,372,0
8497,62,150,0
8583,62,379,0
8604,62,440,0
8514,62,195,0
8577,62,366,0
8575,62,362,0
8709,62,745,0
8667,62,631,0
8501,62,161,0
8597,62,425,0
8509,62,176,0
8598,62,427,0
8745,62,845,0
8683,62,664,0
8654,62,582,0
8618,62,478,0
8606,62,448,0
8691,62,692,0
8663,62,611,0
8627,62,512,0
8529,62,227,0
8498,62,153,0
8614,62,469,0
8469,62,84,0
8477,62,112,0
8571,62,354,0
8707,62,739,0
8446,62,23,0
8744,62,842,0
8548,62,286,0
8572,62,356,0
8642,62,552,0
1384,175,204,1
1515,175,639,1
1530,175,892,1
1618,175,733,1
1469,175,405,1
1671,175,178,1
1392,175,511,1
1560,175,104,1
1472,175,7,1
1385,175,408,1
1454,175,101,1
1370,175,251,1
1396,175,192,1
1601,175,11,1
1355,175,843,1
1630,175,603,1
1718,175,874,1
1731,175,702,1
1617,175,731,1
1375,175,534,1
1368,175,24,1
1430,175,684,1
1354,175,151,1
1604,175,230,1
1470,175,859,1
1365,175,474,1
1713,175,793,1
1691,175,436,1
1376,175,241,1
1628,175,869,1
1564,175,211,1
1541,175,267,1
1487,175,576,1
1404,175,185,1
1418,175,418,1
1386,175,115,1
1716,175,96,1
1670,175,410,1
1606,175,154,1
1489,175,472,1
1647,175,58,1
1458,175,644,1
1490,175,73,1
1441,175,750,1
1694,175,168,1
1589,175,296,1
1695,175,50,1
1686,175,507,1
1729,175,868,1
1626,175,763,1
1580,175,336,1
1614,175,121,1
1565,175,662,1
1699,175,752,1
1696,175,499,1
1650,175,596,1
1632,175,293,1
1624,175,81,1
1612,175,795,1
1452,175,618,1
1416,175,842,1
1687,175,347,1
1352,175,707,1
1371,175,19,1
1556,175,747,1
1477,175,493,1
1645,175,229,1
1333,175,864,1
1332,175,575,1
1395,175,334,1
1419,175,431,1
1372,175,791,1
1403,175,710,1
1711,175,860,1
1345,175,866,1
1496,175,446,1
1367,175,610,1
1429,175,577,1
1427,175,675,1
1382,175,811,1
1676,175,692,1
1682,175,349,1
1545,175,163,1
1428,175,166,1
1339,175,9,1
1350,175,716,1
1575,175,817,1
1550,175,117,1
1578,175,174,1
1539,175,486,1
1616,175,191,1
1574,175,669,1
1379,175,128,1
1360,175,592,1
1326,175,624,1
1525,175,809,1
1629,175,109,1
1668,175,93,1
1558,175,766,1
1631,175,891,1
1641,175,551,1
1433,175,578,1
1712,175,599,1
1502,175,302,1
1602,175,822,1
1388,175,632,1
1514,175,655,1
