	TF	Target	Label
218	27125	3279	1
219	27125	5461	1
220	27125	5697	1
221	27125	14100	1
222	27125	15029	1
223	27125	21692	1
224	27125	31171	1
225	27125	31337	1
226	27125	35319	1
227	27990	28528	1
228	31493	3554	1
229	31493	22284	1
230	31493	36087	1
231	31493	36141	1
232	28437	24802	1
233	22184	22363	1
234	22184	22364	1
235	22184	35447	1
236	29378	29816	1
237	18698	7392	1
238	18698	8795	1
239	18698	12339	1
240	18698	17691	1
241	18698	19017	1
242	18698	27355	1
243	18698	32157	1
244	18698	34392	1
245	18698	34737	1
246	18698	34740	1
247	18698	35540	1
248	33886	3443	1
249	29399	3852	1
250	3599	27341	1
251	3599	28541	1
252	9764	2921	1
253	9764	7382	1
254	12701	3696	1
255	12701	3852	1
256	12701	7756	1
257	12701	15381	1
258	12701	26349	1
259	1369	12673	1
260	1369	22363	1
261	1369	22364	1
262	1369	27828	1
263	1369	28790	1
264	1369	31890	1
265	31920	7317	1
266	7887	11740	1
267	25989	19017	1
268	25989	36510	1
269	31750	19017	1
270	4614	2814	1
271	4614	2980	1
272	4614	4110	1
273	4614	7466	1
274	4614	7845	1
275	4614	8648	1
276	4614	9291	1
277	4614	25482	1
278	4614	26806	1
279	4614	27482	1
280	4614	28048	1
281	4614	30828	1
282	4614	31243	1
283	4614	35760	1
284	15550	9060	1
285	15550	32188	1
286	35279	15029	1
287	35279	35319	1
288	2531	11740	1
289	18037	3595	1
290	18037	6697	1
291	18037	7390	1
292	18037	8979	1
293	18037	13702	1
294	18037	19024	1
295	28420	4278	1
296	28420	25205	1
297	28420	28241	1
298	30951	12154	1
299	31265	1444	1
300	31265	6827	1
301	31265	12663	1
302	31265	15549	1
303	31265	17333	1
304	31265	30776	1
305	31316	27508	1
306	27862	7613	1
307	27862	8828	1
308	27862	11740	1
309	15512	5	1
310	15512	456	1
311	15512	3527	1
312	15512	4278	1
313	15512	4626	1
314	15512	7756	1
315	15512	12597	1
316	15512	14733	1
317	15512	15081	1
318	15512	15508	1
319	15512	18354	1
320	15512	21187	1
321	15512	21267	1
322	15512	22594	1
323	15512	29211	1
324	15512	31413	1
325	15512	34992	1
326	15512	35319	1
327	15512	35903	1
328	15512	36347	1
329	19599	9360	1
330	19599	14423	1
331	19599	15460	1
332	19599	35422	1
333	22071	14747	1
334	22071	15122	1
335	22071	18980	1
336	22071	19196	1
337	22071	31115	1
338	22071	34964	1
339	22071	35389	1
340	31798	14789	1
341	31798	22057	1
342	31798	32044	1
343	33882	9360	1
344	33882	15460	1
345	33882	35422	1
346	15527	146	1
347	15527	15508	1
348	30828	2814	1
349	30828	7466	1
350	30828	9291	1
351	30828	26806	1
352	36416	34392	1
353	8189	26349	1
354	26632	12032	1
355	26632	19080	1
356	26632	19671	1
357	26632	21760	1
358	26632	31801	1
359	21626	6003	1
360	21626	9711	1
361	21626	15604	1
362	4663	371	1
363	3696	8183	1
364	3696	12154	1
365	3696	12701	1
366	3696	22072	1
367	3696	26349	1
368	3696	27018	1
369	32285	18909	1
370	1987	7390	1
371	1987	8914	1
372	1987	12154	1
373	1987	13253	1
374	1987	22057	1
375	1987	26099	1
376	30609	26349	1
377	25855	14467	1
378	25855	14733	1
379	25855	18879	1
380	6520	3443	1
381	6520	4083	1
382	6520	8189	1
383	6520	14753	1
384	6520	19196	1
385	6520	19455	1
386	6520	19565	1
387	6520	27085	1
388	6520	33895	1
389	6520	35195	1
390	23803	19039	1
391	12154	3103	1
392	12154	3443	1
393	12154	7390	1
394	12154	8813	1
395	12154	13253	1
396	12154	21350	1
397	12154	26349	1
398	12154	28541	1
399	12154	36510	1
400	7390	3595	1
401	7390	4400	1
402	7390	5812	1
403	7390	7775	1
404	7390	8914	1
405	7390	8979	1
406	7390	13253	1
407	7390	14462	1
408	7390	19058	1
409	7390	21350	1
410	7390	31518	1
411	8241	23425	1
412	8241	28494	1
413	8241	31171	1
414	8241	35178	1
415	8241	35319	1
416	8486	2814	1
417	8486	4110	1
418	8486	7466	1
419	8486	9291	1
420	8486	14511	1
421	8486	30828	1
422	8486	31330	1
423	8486	35760	1
424	3921	9334	1
425	26684	15060	1
426	27203	6966	1
427	27203	11911	1
428	27203	13490	1
429	27203	27557	1
430	27203	27686	1
431	27203	28318	1
432	27203	32266	1
433	34007	3599	1
434	34007	12154	1
435	34007	26349	1
436	3049	8726	1
437	3049	12673	1
438	3049	27828	1
439	3049	28790	1
440	3049	35612	1
441	18644	34392	1
442	12722	14639	1
443	12722	14641	1
444	12722	17264	1
445	12722	18136	1
446	12722	18186	1
447	12722	18187	1
448	5674	9060	1
449	5674	12168	1
450	5674	35318	1
451	5674	35319	1
452	27123	409	1
453	27123	2451	1
454	27123	5461	1
455	27123	5697	1
456	27123	9060	1
457	27123	14613	1
458	27123	15029	1
459	27123	21692	1
460	27123	27124	1
461	27123	27125	1
462	27123	31337	1
463	27123	35319	1
464	9224	6834	1
465	36175	1444	1
466	36175	13591	1
467	36175	21114	1
468	36175	27123	1
469	36175	27124	1
470	36175	27125	1
471	35379	5160	1
472	35379	9131	1
473	35379	36742	1
474	4846	7317	1
475	36146	15512	1
476	5798	14463	1
477	15445	25205	1
478	14020	15329	1
479	14020	28444	1
480	14020	31730	1
481	5	456	1
482	5	3527	1
483	5	4626	1
484	5	7756	1
485	5	12597	1
486	5	14733	1
487	5	15508	1
488	5	21187	1
489	5	29211	1
490	5	36347	1
491	14307	14747	1
492	14307	14956	1
493	14307	17572	1
494	14307	21784	1
495	14307	25999	1
496	14307	35776	1
497	14307	36759	1
498	14307	36903	1
499	8979	7390	1
500	8979	36400	1
501	31705	409	1
502	31705	3122	1
503	31705	15014	1
504	31705	15357	1
505	31705	18087	1
506	31705	18705	1
507	31705	22498	1
508	31705	25781	1
509	31705	25782	1
510	31705	27334	1
511	31705	28496	1
512	31705	28528	1
513	19019	27123	1
514	19019	27124	1
515	19019	27125	1
516	29062	3852	1
517	29062	8183	1
518	29062	15058	1
519	29062	22562	1
520	29062	24802	1
521	29062	26349	1
522	29062	36400	1
523	29062	36991	1
524	36747	15381	1
525	12838	24802	1
526	36352	12458	1
527	36352	15679	1
528	36352	16207	1
529	36352	23507	1
530	36352	25669	1
531	36352	27828	1
532	36352	31890	1
533	2419	12154	1
534	2419	13253	1
535	15460	7540	1
536	15460	9360	1
537	15460	14423	1
538	15460	31031	1
539	15460	33882	1
540	15460	35422	1
541	22302	3174	1
542	22302	8828	1
543	22302	11733	1
544	22302	11740	1
545	22302	12234	1
546	22302	22395	1
547	22302	26986	1
548	22302	34392	1
549	19305	34180	1
550	29277	22061	1
551	25166	7317	1
552	25166	8401	1
553	25166	9360	1
554	25166	12816	1
555	25166	12819	1
556	25166	14423	1
557	25166	34180	1
558	8818	2921	1
559	30567	456	1
560	30567	7756	1
561	30567	15381	1
562	30567	21187	1
563	22562	23130	1
564	22562	36991	1
565	14462	3595	1
566	14462	4553	1
567	14462	8342	1
568	14462	13178	1
569	14462	14020	1
570	14462	14118	1
571	14462	15329	1
572	14462	18037	1
573	14462	24802	1
574	14462	29378	1
575	14462	35506	1
576	14462	36531	1
577	23143	3562	1
578	23143	7390	1
579	23143	8388	1
580	23143	8665	1
581	23143	9545	1
582	23143	14462	1
583	23143	24802	1
584	23143	28137	1
585	23143	37007	1
586	15577	21722	1
587	15577	25908	1
588	15577	30292	1
589	15577	30943	1
590	9554	26349	1
591	8119	12154	1
592	8119	26349	1
593	35847	6966	1
594	35847	11911	1
595	35847	13490	1
596	35847	27557	1
597	35847	27686	1
598	35847	28318	1
599	35847	32266	1
600	31837	11740	1
601	21701	7052	1
602	21701	12776	1
603	21701	23309	1
604	21701	27334	1
605	21701	28496	1
606	21701	30698	1
607	21701	35578	1
608	28444	9417	1
609	28444	28375	1
610	6281	12154	1
611	19447	15029	1
612	19447	19019	1
613	19447	22845	1
614	19447	27123	1
615	19447	27124	1
616	19447	27125	1
617	19447	35319	1
618	19447	35423	1
619	14554	978	1
620	14554	11740	1
621	14554	17691	1
622	14554	18041	1
623	14554	19017	1
624	14554	19460	1
625	14554	21855	1
626	14554	30005	1
627	14554	36293	1
628	29146	13530	1
629	29146	22057	1
630	5442	1782	1
631	5442	13794	1
632	5442	32564	1
633	5442	34081	1
634	22929	2814	1
635	22929	4110	1
636	22929	7466	1
637	22929	9291	1
638	22929	30828	1
639	22929	35760	1
640	14022	12154	1
641	14022	17551	1
642	4020	1444	1
643	4020	2921	1
644	4020	3118	1
645	4020	17333	1
646	4020	27081	1
647	4020	35319	1
648	30123	31890	1
649	8456	7756	1
650	8456	15381	1
651	8456	36400	1
652	15756	1447	1
653	15756	12339	1
654	19576	3443	1
655	2814	2757	1
656	2814	6225	1
657	2814	13620	1
658	2814	14399	1
659	2814	14511	1
660	2814	14827	1
661	2814	28120	1
662	2814	28564	1
663	2814	34932	1
664	2814	35536	1
665	6697	7390	1
666	6697	14462	1
667	6697	28541	1
668	6697	36272	1
669	3134	12450	1
670	3134	15086	1
671	3134	28662	1
672	3134	30567	1
673	3134	34356	1
674	3134	35922	1
675	28001	18037	1
676	28001	30567	1
677	28516	25166	1
678	16964	7756	1
679	35776	14307	1
680	35776	14747	1
681	35776	19196	1
682	35776	21784	1
683	19001	3599	1
684	19001	12154	1
685	19001	22072	1
686	19001	31655	1
687	12931	14812	1
688	12931	20996	1
689	12931	22302	1
690	12931	27833	1
691	12931	34160	1
692	3456	11740	1
693	17835	8401	1
694	17835	9360	1
695	17835	12816	1
696	17835	12819	1
697	17835	14423	1
698	21358	25431	1
699	21399	30567	1
700	21399	35922	1
701	22061	318	1
702	22061	17669	1
703	22061	29277	1
704	12032	2435	1
705	12032	7081	1
706	12032	7911	1
707	12032	8047	1
708	12032	8628	1
709	12032	8911	1
710	12032	8925	1
711	12032	17781	1
712	12032	19705	1
713	12032	21760	1
714	12032	23120	1
715	12032	31288	1
716	12032	34950	1
717	14423	9360	1
718	3818	7756	1
719	36966	8342	1
720	36966	24802	1
721	28638	6225	1
722	28638	7706	1
723	28638	13620	1
724	28638	21956	1
725	28638	30943	1
726	25191	3696	1
727	25191	15058	1
728	25191	22562	1
729	25191	26349	1
730	35423	19447	1
731	57	23451	1
732	57	26018	1
733	21187	5	1
734	21187	3527	1
735	21187	14733	1
736	21187	15512	1
737	21187	36347	1
738	13407	23139	1
739	28188	20079	1
740	28188	21267	1
741	6699	18578	1
742	31889	1444	1
743	31889	3165	1
744	31889	14462	1
745	31889	28541	1
746	31889	35506	1
747	13378	17551	1
748	28541	3599	1
749	28541	8189	1
750	28541	14118	1
751	28541	15329	1
752	28541	22072	1
753	28541	23139	1
754	28541	26349	1
755	28541	27341	1
756	28541	28137	1
757	28541	36272	1
758	28541	36400	1
759	34156	3599	1
760	34156	8665	1
761	31655	6966	1
762	31655	8183	1
763	31655	8189	1
764	31655	8224	1
765	31655	11911	1
766	31655	13490	1
767	31655	19001	1
768	31655	22072	1
769	31655	27203	1
770	31655	27557	1
771	31655	27686	1
772	31655	28318	1
773	31655	32266	1
774	31655	35847	1
775	27341	3599	1
776	27341	3696	1
777	27341	12154	1
778	27341	25600	1
779	27341	26349	1
780	27341	26684	1
781	27341	27953	1
782	27341	28725	1
783	27341	30040	1
784	27341	32190	1
785	27341	36827	1
786	27437	23939	1
787	27437	30987	1
788	18236	36510	1
789	30692	2318	1
790	30692	2346	1
791	30692	4277	1
792	30692	4278	1
793	30692	5160	1
794	30692	7006	1
795	30692	7939	1
796	30692	9224	1
797	30692	14307	1
798	30692	14467	1
799	30692	14733	1
800	30692	15577	1
801	30692	18962	1
802	30692	18989	1
803	30692	25781	1
804	30692	25908	1
805	30692	26830	1
806	30692	27990	1
807	30692	30943	1
808	30692	34180	1
809	30692	37078	1
810	3192	18643	0
811	3192	34298	0
812	3192	7691	0
813	3192	27004	0
814	3192	17862	0
815	3192	4422	0
816	3192	8051	0
817	3192	14120	0
818	26203	20037	0
819	26203	35447	0
820	26203	3889	0
821	26203	4160	0
822	27975	34978	0
823	9606	7067	0
824	14010	30259	0
825	14010	16477	0
826	14010	14550	0
827	30503	16971	0
828	12404	17241	0
829	12404	12118	0
830	12404	12783	0
831	12404	21764	0
832	12404	8858	0
833	12404	22823	0
834	12404	8277	0
835	12404	25659	0
836	12404	13826	0
837	12404	4504	0
838	12404	34301	0
839	12404	28781	0
840	12404	8860	0
841	12404	8598	0
842	12404	18902	0
843	12404	165	0
844	12404	8787	0
845	12404	22007	0
846	12404	2878	0
847	12404	5599	0
848	12404	25652	0
849	12404	19883	0
850	12404	6727	0
851	12404	3034	0
852	12404	6471	0
853	12404	18112	0
854	12404	35688	0
855	12404	9368	0
856	12404	15298	0
857	12404	2758	0
858	12404	25580	0
859	12404	6606	0
860	12404	32186	0
861	12404	27187	0
862	12404	36824	0
863	12404	17541	0
864	12404	10259	0
865	12404	7986	0
866	3122	25437	0
867	3122	32327	0
868	3122	35344	0
869	3122	23104	0
870	3122	13088	0
871	3931	29142	0
872	6373	25803	0
873	8224	9709	0
874	8224	26416	0
875	8224	35759	0
876	3443	22274	0
877	3443	14668	0
878	3443	29351	0
879	3443	25099	0
880	3443	21676	0
881	3443	19185	0
882	3443	9096	0
883	3443	11775	0
884	3443	31218	0
885	3443	2983	0
886	3443	27017	0
887	8342	7963	0
888	9563	25102	0
889	9563	28349	0
890	9563	27884	0
891	9563	12581	0
892	9563	32192	0
893	9563	29571	0
894	9563	25786	0
895	9563	3615	0
896	9563	3857	0
897	9563	30843	0
898	9563	21554	0
899	9563	9635	0
900	12670	9581	0
901	12670	35351	0
902	14381	21189	0
903	14381	22677	0
904	18879	244	0
905	18879	9255	0
906	18227	12560	0
907	18227	2623	0
908	18227	22530	0
909	2574	7348	0
910	2574	29620	0
911	13614	19761	0
912	29486	6317	0
913	14835	19839	0
914	20941	7258	0
915	20941	25765	0
916	20941	35945	0
917	36295	21439	0
918	36295	23276	0
919	36295	22697	0
920	36295	31298	0
921	36295	12242	0
922	26518	18269	0
923	26518	13868	0
924	26518	8563	0
925	26518	25979	0
926	30121	28757	0
927	30121	37090	0
928	30121	3614	0
929	30121	7314	0
930	30121	35159	0
931	33885	6184	0
932	26986	27941	0
933	33240	2528	0
934	33240	34776	0
935	33240	31144	0
936	33240	30758	0
937	33240	27672	0
938	33240	15497	0
939	33240	5930	0
940	146	25844	0
941	146	29638	0
942	8401	26105	0
943	8401	2787	0
944	8401	17665	0
945	8401	33167	0
946	8401	33797	0
947	8401	33482	0
948	19196	6108	0
949	19196	36885	0
950	19196	12836	0
951	19196	27625	0
952	19196	19356	0
953	19196	3119	0
954	19196	26506	0
955	19196	10624	0
956	19196	21	0
957	19196	31748	0
958	19196	22477	0
959	19196	17019	0
960	19196	30787	0
961	19196	3368	0
962	19196	32079	0
963	19196	35437	0
964	19196	7600	0
965	19196	16930	0
966	19196	31044	0
967	19196	31014	0
968	19196	34367	0
969	19196	25302	0
970	19196	5571	0
971	14278	16864	0
972	14278	34613	0
973	14278	33849	0
974	14278	2480	0
975	6374	22170	0
976	6374	31696	0
977	6374	7303	0
978	6374	30466	0
979	6374	8954	0
980	6374	25988	0
981	36400	27172	0
982	36400	36585	0
983	36400	12489	0
984	36400	3261	0
985	36400	34209	0
986	36400	16575	0
987	36400	31880	0
988	36400	9319	0
989	36400	37248	0
990	36400	2497	0
991	36400	27005	0
992	36400	36365	0
993	36400	8813	0
994	36400	12571	0
995	36400	4749	0
996	36400	6201	0
997	30927	21503	0
998	30927	12865	0
999	30927	25722	0
1000	30927	17160	0
1001	30927	9041	0
1002	30927	30265	0
1003	30927	27893	0
1004	30927	18641	0
1005	30927	18511	0
1006	26959	23845	0
1007	29980	35034	0
1008	29980	12820	0
1009	8682	23205	0
1010	8682	23093	0
1011	8682	34448	0
1012	8682	13668	0
1013	8682	5401	0
1014	8682	2562	0
1015	8682	3788	0
1016	8682	7967	0
1017	8682	25520	0
1018	8682	21662	0
1019	23451	18901	0
1020	23451	28778	0
1021	23451	2221	0
1022	9142	30179	0
1023	9142	9794	0
1024	22594	481	0
1025	22594	27059	0
1026	27125	30721	0
1027	27125	31823	0
1028	27125	14808	0
1029	27125	13038	0
1030	27125	33713	0
1031	27125	30872	0
1032	27125	36746	0
1033	27125	18989	0
1034	27125	7538	0
1035	27125	19057	0
1036	27125	31479	0
1037	27990	5671	0
1038	31493	21726	0
1039	31493	28777	0
1040	31493	13080	0
1041	31493	11904	0
1042	28437	9398	0
1043	22184	1117	0
1044	22184	27459	0
1045	22184	2844	0
1046	29378	16947	0
1047	18698	9572	0
1048	18698	9241	0
1049	18698	36374	0
1050	18698	24728	0
1051	18698	6105	0
1052	18698	13222	0
1053	18698	17229	0
1054	18698	11857	0
1055	18698	4481	0
1056	18698	2503	0
1057	18698	8681	0
1058	33886	2472	0
1059	29399	2952	0
1060	3599	7911	0
1061	3599	2616	0
1062	9764	22535	0
1063	9764	31623	0
1064	12701	7280	0
1065	12701	30696	0
1066	12701	18697	0
1067	12701	34523	0
1068	12701	19916	0
1069	1369	36228	0
1070	1369	19398	0
1071	1369	19088	0
1072	1369	19210	0
1073	1369	37191	0
1074	1369	31044	0
1075	31920	6681	0
1076	7887	31220	0
1077	25989	12068	0
1078	25989	36006	0
1079	31750	14509	0
1080	4614	16608	0
1081	4614	29970	0
1082	4614	21627	0
1083	4614	30578	0
1084	4614	18373	0
1085	4614	36420	0
1086	4614	17704	0
1087	4614	10518	0
1088	4614	23179	0
1089	4614	3457	0
1090	4614	6522	0
1091	4614	28566	0
1092	4614	18859	0
1093	4614	31665	0
1094	15550	21608	0
1095	15550	28419	0
1096	35279	14964	0
1097	35279	21251	0
1098	2531	13035	0
1099	18037	9412	0
1100	18037	29668	0
1101	18037	22013	0
1102	18037	7932	0
1103	18037	26498	0
1104	18037	26822	0
1105	28420	18476	0
1106	28420	18609	0
1107	28420	21249	0
1108	30951	18811	0
1109	31265	4547	0
1110	31265	6819	0
1111	31265	14410	0
1112	31265	18161	0
1113	31265	18013	0
1114	31265	10618	0
1115	31316	19724	0
1116	27862	4206	0
1117	27862	9116	0
1118	27862	7436	0
1119	15512	15206	0
1120	15512	6934	0
1121	15512	8668	0
1122	15512	6553	0
1123	15512	12625	0
1124	15512	26231	0
1125	15512	21504	0
1126	15512	19095	0
1127	15512	22168	0
1128	15512	37207	0
1129	15512	1492	0
1130	15512	20816	0
1131	15512	29562	0
1132	15512	14166	0
1133	15512	22558	0
1134	15512	3098	0
1135	15512	31258	0
1136	15512	35980	0
1137	15512	18882	0
1138	15512	35241	0
1139	19599	9522	0
1140	19599	34776	0
1141	19599	21784	0
1142	19599	9300	0
1143	22071	23262	0
1144	22071	3299	0
1145	22071	21148	0
1146	22071	17923	0
1147	22071	21646	0
1148	22071	13309	0
1149	22071	23051	0
1150	31798	9099	0
1151	31798	15211	0
1152	31798	6713	0
1153	33882	29129	0
1154	33882	13428	0
1155	33882	25562	0
1156	15527	7299	0
1157	15527	21324	0
1158	30828	18694	0
1159	30828	27432	0
1160	30828	22035	0
1161	30828	25864	0
1162	36416	27974	0
1163	8189	3065	0
1164	26632	948	0
1165	26632	26856	0
1166	26632	21627	0
1167	26632	25209	0
1168	26632	12383	0
1169	21626	3467	0
1170	21626	797	0
1171	21626	7237	0
1172	4663	19673	0
1173	3696	6797	0
1174	3696	27946	0
1175	3696	17674	0
1176	3696	22249	0
1177	3696	18763	0
1178	3696	19742	0
1179	32285	34012	0
1180	1987	27508	0
1181	1987	19737	0
1182	1987	9707	0
1183	1987	2927	0
1184	1987	9303	0
1185	1987	21300	0
1186	30609	32314	0
1187	25855	8032	0
1188	25855	7647	0
1189	25855	33634	0
1190	6520	19260	0
1191	6520	28028	0
1192	6520	27475	0
1193	6520	27578	0
1194	6520	13236	0
1195	6520	12221	0
1196	6520	12165	0
1197	6520	9362	0
1198	6520	27358	0
1199	6520	22356	0
1200	23803	22650	0
1201	12154	7875	0
1202	12154	14426	0
1203	12154	7578	0
1204	12154	33740	0
1205	12154	21195	0
1206	12154	36329	0
1207	12154	27714	0
1208	12154	33538	0
1209	12154	3968	0
1210	7390	5780	0
1211	7390	21011	0
1212	7390	4965	0
1213	7390	24722	0
1214	7390	36058	0
1215	7390	30918	0
1216	7390	33956	0
1217	7390	31635	0
1218	7390	16015	0
1219	7390	36206	0
1220	7390	11707	0
1221	8241	26868	0
1222	8241	33931	0
1223	8241	35207	0
1224	8241	7251	0
1225	8241	32526	0
1226	8486	16825	0
1227	8486	7593	0
1228	8486	27287	0
1229	8486	30988	0
1230	8486	34591	0
1231	8486	20849	0
1232	8486	25754	0
1233	8486	14413	0
1234	3921	19085	0
1235	26684	37053	0
1236	27203	226	0
1237	27203	19449	0
1238	27203	33901	0
1239	27203	6821	0
1240	27203	2453	0
1241	27203	5562	0
1242	27203	35556	0
1243	34007	35886	0
1244	34007	27509	0
1245	34007	5694	0
1246	3049	12685	0
1247	3049	21414	0
1248	3049	24005	0
1249	3049	8301	0
1250	3049	2412	0
1251	18644	271	0
1252	12722	18542	0
1253	12722	23901	0
1254	12722	8960	0
1255	12722	6979	0
1256	12722	22085	0
1257	12722	35921	0
1258	5674	29538	0
1259	5674	30257	0
1260	5674	25551	0
1261	5674	6545	0
1262	27123	34850	0
1263	27123	22541	0
1264	27123	28251	0
1265	27123	10718	0
1266	27123	37212	0
1267	27123	27321	0
1268	27123	7129	0
1269	27123	35218	0
1270	27123	6196	0
1271	27123	13811	0
1272	27123	18325	0
1273	27123	17513	0
1274	9224	36324	0
1275	36175	4025	0
1276	36175	34057	0
1277	36175	33621	0
1278	36175	15439	0
1279	36175	18404	0
1280	36175	32052	0
1281	35379	10561	0
1282	35379	18917	0
1283	35379	7422	0
1284	4846	29400	0
1285	36146	3422	0
1286	5798	36208	0
1287	15445	19884	0
1288	14020	6311	0
1289	14020	9274	0
1290	14020	4145	0
1291	5	3258	0
1292	5	30850	0
1293	5	19012	0
1294	5	2960	0
1295	5	35481	0
1296	5	31621	0
1297	5	13584	0
1298	5	36813	0
1299	5	19470	0
1300	5	31915	0
1301	14307	5051	0
1302	14307	23990	0
1303	14307	25481	0
1304	14307	34228	0
1305	14307	28742	0
1306	14307	34723	0
1307	14307	30696	0
1308	14307	36120	0
1309	8979	21602	0
1310	8979	15128	0
1311	31705	12430	0
1312	31705	19934	0
1313	31705	29287	0
1314	31705	7518	0
1315	31705	4171	0
1316	31705	12419	0
1317	31705	13655	0
1318	31705	26763	0
1319	31705	3556	0
1320	31705	12784	0
1321	31705	23146	0
1322	31705	2163	0
1323	19019	35269	0
1324	19019	13128	0
1325	19019	2084	0
1326	29062	179	0
1327	29062	3849	0
1328	29062	18615	0
1329	29062	5626	0
1330	29062	36791	0
1331	29062	324	0
1332	29062	12287	0
1333	29062	21602	0
1334	36747	12334	0
1335	12838	21050	0
1336	36352	36049	0
1337	36352	8012	0
1338	36352	2251	0
1339	36352	9419	0
1340	36352	11652	0
1341	36352	28884	0
1342	36352	176	0
1343	2419	33757	0
1344	2419	25521	0
1345	15460	23879	0
1346	15460	21330	0
1347	15460	12554	0
1348	15460	17796	0
1349	15460	12490	0
1350	15460	2145	0
1351	22302	2221	0
1352	22302	12419	0
1353	22302	7271	0
1354	22302	23328	0
1355	22302	14481	0
1356	22302	27952	0
1357	22302	4067	0
1358	22302	1235	0
1359	19305	14220	0
1360	29277	33715	0
1361	25166	22343	0
1362	25166	30302	0
1363	25166	27800	0
1364	25166	13826	0
1365	25166	29114	0
1366	25166	24829	0
