,TF,Target,Label
232,56,756,0
233,56,16,0
234,56,137,0
235,56,683,0
236,56,346,0
237,56,440,0
238,56,242,0
239,56,653,0
240,56,611,0
241,56,176,0
242,56,37,0
243,56,565,0
244,56,640,0
245,56,786,0
246,56,483,0
247,56,128,0
248,56,837,0
249,56,105,0
250,56,764,0
251,56,114,0
252,56,375,0
253,56,118,0
254,56,766,0
255,56,530,0
256,56,425,0
257,56,470,0
258,56,752,0
259,56,749,0
260,56,313,0
261,56,646,0
262,56,151,0
263,56,628,0
264,56,387,0
265,56,849,0
266,56,341,0
267,56,878,0
268,56,818,0
269,56,830,0
270,56,725,0
271,56,69,0
272,56,90,0
273,56,880,0
274,56,711,0
275,56,93,0
276,56,689,0
277,56,214,0
278,56,870,0
279,56,370,0
280,56,603,0
281,56,255,0
282,56,196,0
283,56,261,0
284,56,265,0
285,56,394,0
286,56,213,0
287,56,181,0
288,56,376,0
289,56,469,0
290,56,338,0
291,56,791,0
292,56,384,0
293,56,686,0
294,56,633,0
295,56,135,0
296,56,401,0
297,56,486,0
298,56,71,0
299,56,851,0
300,56,321,0
301,56,897,0
302,56,842,0
303,56,378,0
304,56,492,0
305,56,877,0
306,56,34,0
307,56,631,0
308,56,420,0
309,56,629,0
310,56,108,0
311,56,205,0
312,56,315,0
313,56,783,0
314,56,203,0
315,56,153,0
316,56,166,0
317,56,325,0
318,56,645,0
319,56,809,0
320,56,827,0
321,56,657,0
322,110,117,1
323,110,511,1
324,110,269,1
325,110,787,1
326,110,284,1
327,110,535,1
328,110,98,1
329,110,423,1
330,110,450,1
331,110,231,1
332,110,35,1
333,110,804,1
334,110,63,1
335,110,668,1
336,110,579,1
337,110,133,1
338,110,119,1
339,110,602,1
340,110,92,1
341,110,172,1
342,110,346,1
343,110,707,1
344,110,489,1
345,110,200,1
346,110,545,1
347,110,410,1
348,110,235,1
349,110,132,1
350,110,502,1
351,110,340,1
352,110,459,1
353,110,666,1
354,110,391,1
355,110,516,1
356,110,400,1
357,110,6,1
358,110,838,1
359,110,699,1
360,110,163,1
361,110,456,1
362,110,644,1
363,110,252,1
364,110,251,1
365,110,166,1
366,110,318,1
367,110,294,1
368,110,627,1
369,110,64,1
370,110,312,1
371,110,679,1
372,110,795,1
373,110,801,1
374,110,192,1
375,110,836,1
376,110,387,1
377,110,18,1
378,110,302,1
379,110,327,1
380,110,211,1
381,110,141,1
382,110,760,1
383,110,879,1
384,110,506,1
385,110,46,1
386,110,73,1
387,110,138,1
388,110,496,1
389,110,764,1
390,110,375,1
391,110,91,1
392,110,673,1
393,110,632,1
394,110,867,1
395,110,460,1
396,110,301,1
397,110,384,1
398,110,239,1
399,110,525,1
400,110,365,1
401,110,115,1
402,110,304,1
403,110,374,1
404,110,792,1
405,110,782,1
406,110,328,1
407,110,204,1
408,110,322,1
409,110,608,1
410,110,376,1
411,110,660,1
412,110,736,1
413,110,426,1
414,110,7,1
415,110,50,1
416,110,864,1
417,110,640,1
418,110,339,1
419,110,68,1
420,110,467,1
421,110,569,1
422,110,205,1
423,110,886,1
424,110,285,1
425,110,264,1
426,110,424,1
427,110,432,1
428,110,160,1
429,110,288,1
430,110,843,1
431,110,647,1
432,110,86,1
433,110,599,1
434,110,386,1
435,110,766,1
436,110,448,1
437,110,899,1
438,110,585,1
439,110,645,1
440,110,408,1
441,110,530,1
442,110,687,1
443,110,744,1
444,110,258,1
445,110,715,1
446,110,465,1
447,110,771,1
448,110,95,1
449,110,509,1
450,110,852,1
451,110,153,1
452,110,759,1
453,110,61,1
454,110,894,1
455,110,621,1
456,110,694,1
457,110,551,1
458,110,444,1
459,110,33,1
460,110,156,1
461,110,47,1
462,110,539,1
463,110,586,1
464,110,737,1
465,110,445,1
466,110,791,1
467,110,885,1
468,110,809,1
469,110,417,1
470,110,263,1
471,110,143,1
472,110,325,1
473,110,510,1
474,110,738,1
475,110,151,1
476,110,255,1
477,110,842,1
478,110,757,1
479,110,622,1
480,110,283,1
481,110,566,1
482,110,30,1
483,110,604,1
484,110,28,1
485,110,810,1
486,110,238,1
487,110,840,1
488,110,658,1
489,110,462,1
490,110,406,1
491,110,481,1
492,110,656,1
493,110,453,1
494,110,906,1
495,110,494,1
496,110,11,1
497,110,85,1
498,110,831,1
499,110,800,1
500,110,504,1
501,110,411,1
502,110,317,1
503,110,154,1
504,110,442,1
505,110,169,1
506,110,472,1
507,110,874,1
508,110,749,1
509,110,670,1
510,110,440,1
511,110,578,1
512,110,655,1
513,110,76,1
514,110,908,1
515,110,675,1
516,110,344,1
517,110,52,1
518,110,865,1
519,110,701,1
520,110,208,1
521,110,278,1
522,110,114,1
523,110,815,1
524,110,343,0
525,110,834,0
526,110,706,0
527,110,710,0
528,110,653,0
529,110,80,0
530,110,637,0
531,110,248,0
532,110,629,0
533,110,463,0
534,110,39,0
535,110,642,0
536,110,682,0
537,110,853,0
538,110,42,0
539,110,265,0
540,110,849,0
541,110,786,0
542,110,338,0
543,110,837,0
544,110,750,0
545,110,54,0
546,110,890,0
547,110,570,0
548,110,603,0
549,110,67,0
550,110,148,0
551,110,541,0
552,110,218,0
553,110,730,0
554,110,591,0
555,110,486,0
556,110,425,0
557,110,353,0
558,110,561,0
559,110,366,0
560,110,213,0
561,110,51,0
562,110,657,0
563,110,188,0
564,110,176,0
565,110,306,0
566,110,574,0
567,110,878,0
568,110,131,0
569,110,763,0
570,110,512,0
571,110,568,0
572,110,313,0
573,110,261,0
574,110,875,0
575,110,446,0
576,110,128,0
577,110,434,0
578,110,225,0
579,110,394,0
580,110,752,0
581,110,483,0
582,110,617,0
583,110,360,0
584,110,370,0
585,110,140,0
586,110,703,0
587,110,713,0
588,110,427,0
589,110,179,0
590,110,643,0
591,110,680,0
592,110,611,0
593,110,149,0
594,110,0,0
595,110,745,0
596,110,93,0
597,110,725,0
598,110,335,0
599,110,309,0
600,110,254,0
601,110,69,0
602,110,628,0
603,110,513,0
604,110,203,0
605,110,441,0
606,110,197,0
607,110,803,0
608,110,650,0
609,110,783,0
610,110,170,0
611,110,89,0
612,110,40,0
613,110,711,0
614,110,633,0
615,110,877,0
616,110,689,0
617,110,13,0
618,110,378,0
619,110,281,0
620,110,145,0
621,110,108,0
622,110,26,0
623,110,797,0
624,110,573,0
625,110,38,0
626,110,90,0
627,110,761,0
628,110,577,0
629,110,106,0
630,110,74,0
631,110,718,0
632,110,631,0
633,110,397,0
634,110,383,0
635,110,326,0
636,110,648,0
637,110,683,0
638,110,126,0
639,110,596,0
640,110,229,0
641,110,341,0
642,110,702,0
643,110,556,0
644,110,37,0
645,110,610,0
646,110,129,0
647,110,103,0
648,110,357,0
649,110,34,0
650,110,756,0
651,110,105,0
652,110,827,0
653,110,390,0
654,110,195,0
655,110,897,0
656,110,887,0
657,110,519,0
658,110,404,0
659,110,315,0
660,110,470,0
661,110,16,0
662,110,741,0
663,110,833,0
664,110,469,0
665,110,48,0
666,110,768,0
667,110,678,0
668,110,134,0
669,110,171,0
670,110,144,0
671,110,142,0
672,110,880,0
673,110,721,0
674,110,605,0
675,110,100,0
676,110,565,0
677,110,851,0
678,110,321,0
679,110,518,0
680,110,799,0
681,110,97,0
682,110,437,0
683,110,420,0
684,110,758,0
685,110,286,0
686,110,389,0
687,110,870,0
688,110,137,0
689,110,214,0
690,110,196,0
691,110,348,0
692,110,692,0
693,110,168,0
694,110,413,0
695,110,686,0
696,110,781,0
697,110,449,0
698,110,601,0
699,110,590,0
700,110,351,0
701,110,646,0
702,110,222,0
703,110,135,0
704,110,903,0
705,110,271,0
706,110,118,0
707,110,307,0
708,110,663,0
709,110,589,0
710,110,122,0
711,110,70,0
712,110,356,0
713,110,492,0
714,110,242,0
715,110,818,0
716,110,181,0
717,110,78,0
718,110,674,0
719,110,520,0
720,110,830,0
721,110,458,0
722,110,401,0
723,110,807,0
724,187,645,1
725,187,160,1
726,187,658,1
727,187,877,0
728,187,151,0
729,187,313,0
730,259,601,1
731,259,124,1
732,259,631,1
733,259,827,1
734,259,211,1
735,259,452,1
736,259,908,1
737,259,515,1
738,259,901,1
739,259,143,1
740,259,97,1
741,259,903,1
742,259,98,1
743,259,256,1
744,259,287,1
745,259,645,1
746,259,759,1
747,259,467,1
748,259,513,1
749,259,470,1
750,259,449,1
751,259,138,1
752,259,285,1
753,259,892,1
754,259,383,1
755,259,675,1
756,259,432,1
757,259,231,1
758,259,578,1
759,259,440,1
760,259,152,1
761,259,831,1
762,259,387,1
763,259,842,0
764,259,71,0
765,259,357,0
766,259,313,0
767,259,423,0
768,259,100,0
769,259,171,0
770,259,254,0
771,259,384,0
772,259,67,0
773,259,214,0
774,259,118,0
775,259,577,0
776,259,890,0
777,259,887,0
778,259,875,0
779,259,622,0
780,259,483,0
781,259,771,0
782,259,703,0
783,259,390,0
784,259,843,0
785,259,169,0
786,259,281,0
787,259,76,0
788,259,325,0
789,374,694,1
790,374,440,0
791,374,286,0
792,374,97,0
793,399,848,1
794,399,411,1
795,399,453,1
796,399,363,1
797,399,718,1
798,399,80,1
799,399,856,1
800,399,710,1
801,399,735,1
802,399,132,1
803,399,519,1
804,399,661,1
805,399,211,1
806,399,137,1
807,399,715,1
808,399,138,1
809,399,302,1
810,399,446,1
811,399,836,1
812,399,900,1
813,399,259,1
814,399,222,1
815,399,566,1
816,399,906,1
817,399,229,1
818,399,801,1
819,399,243,1
820,399,390,1
821,399,596,1
822,399,366,1
823,399,669,1
824,399,485,1
825,399,192,1
826,399,738,1
827,399,791,1
828,399,13,1
829,399,216,1
830,399,579,1
831,399,871,1
832,399,376,1
833,399,575,1
834,399,424,1
835,399,312,1
836,399,345,1
837,399,140,1
838,399,697,1
839,399,335,1
840,399,880,1
841,399,204,1
842,399,908,1
843,399,737,1
844,399,61,1
845,399,126,1
846,399,469,1
847,399,155,1
848,399,731,1
849,399,467,1
850,399,208,1
851,399,103,1
852,399,761,1
853,399,820,1
854,399,288,1
855,399,645,1
856,399,879,1
857,399,763,1
858,399,151,1
859,399,766,1
860,399,513,1
861,399,73,1
862,399,313,1
863,399,214,1
864,399,774,1
865,399,487,1
866,399,386,1
867,399,525,1
868,399,95,1
869,399,0,1
870,399,11,1
871,399,694,1
872,399,573,1
873,399,586,1
874,399,509,1
875,399,440,1
876,399,655,1
877,399,577,1
878,399,156,1
879,399,143,1
880,399,18,1
881,399,687,1
882,399,110,1
883,399,117,1
884,399,52,1
885,399,604,1
886,399,852,1
887,399,391,1
888,399,481,1
889,399,462,1
890,399,119,1
891,399,644,1
892,399,701,1
893,399,601,1
894,399,603,1
895,399,889,1
896,399,757,1
897,399,307,1
898,399,578,1
899,399,128,1
900,399,585,1
901,399,792,1
902,399,465,1
903,399,458,1
904,399,675,1
905,399,608,1
906,399,602,1
907,399,340,1
908,399,556,1
909,399,46,1
910,399,589,1
911,399,333,1
912,399,90,1
913,399,33,1
914,399,7,1
915,399,270,1
916,399,831,1
917,399,800,1
918,399,605,1
919,399,629,1
920,399,300,1
921,399,448,1
922,399,152,1
923,399,91,1
924,399,48,1
925,399,679,1
926,399,445,1
927,399,736,1
928,399,656,1
929,399,548,1
930,399,22,1
931,399,483,1
932,399,903,1
933,399,901,1
934,399,68,1
935,399,511,1
936,399,799,1
937,399,413,1
938,399,35,1
939,399,665,1
940,399,496,1
941,399,797,1
942,399,387,1
943,399,452,1
944,399,28,1
945,399,318,1
946,399,563,1
947,399,271,1
948,399,834,1
949,399,666,1
950,399,804,1
951,399,431,1
952,399,827,1
953,399,648,1
954,399,741,1
955,399,309,1
956,399,721,1
957,399,707,1
958,399,30,1
959,399,450,1
960,399,322,1
961,399,378,1
962,399,515,1
963,399,622,1
964,399,282,1
965,399,124,1
966,399,325,1
967,399,98,1
968,399,647,1
969,399,441,1
970,399,290,1
971,399,163,1
972,399,97,1
973,399,301,1
974,399,680,1
975,399,772,1
976,399,225,1
977,399,744,1
978,399,516,1
979,399,874,1
980,399,231,1
981,399,320,1
982,399,892,1
983,399,76,1
984,399,887,0
985,399,51,0
986,399,492,0
987,399,131,0
988,399,833,0
989,399,463,0
990,399,818,0
991,399,142,0
992,399,181,0
993,399,203,0
994,399,114,0
995,399,657,0
996,399,897,0
997,399,129,0
998,399,752,0
999,399,637,0
1000,399,170,0
1001,399,570,0
1002,399,653,0
1003,399,617,0
1004,399,238,0
1005,399,837,0
1006,399,646,0
1007,399,404,0
1008,399,702,0
1009,399,460,0
1010,399,877,0
1011,399,343,0
1012,399,730,0
1013,399,248,0
1014,399,134,0
1015,399,870,0
1016,399,807,0
1017,399,444,0
1018,399,71,0
1019,399,179,0
1020,399,591,0
1021,399,423,0
1022,399,703,0
1023,399,346,0
1024,399,339,0
1025,399,745,0
1026,399,213,0
1027,399,148,0
1028,399,42,0
1029,399,326,0
1030,399,643,0
1031,399,353,0
1032,399,153,0
1033,399,145,0
1034,399,26,0
1035,399,70,0
1036,399,375,0
1037,399,54,0
1038,399,663,0
1039,399,188,0
1040,399,568,0
1041,399,541,0
1042,399,105,0
1043,399,506,0
1044,399,357,0
1045,399,171,0
1046,399,141,0
1047,399,122,0
1048,399,851,0
1049,399,537,0
1050,399,530,0
1051,399,574,0
1052,399,417,0
1053,399,315,0
1054,399,830,0
1055,399,255,0
1056,399,725,0
1057,399,764,0
1058,399,356,0
1059,399,169,0
1060,399,351,0
1061,399,269,0
1062,399,640,0
1063,399,631,0
1064,399,197,0
1065,399,520,0
1066,399,750,0
1067,399,434,0
1068,399,678,0
1069,399,709,0
1070,399,853,0
1071,399,843,0
1072,399,510,0
1073,399,711,0
1074,399,569,0
1075,399,321,0
1076,399,810,0
1077,399,590,0
1078,399,348,0
1079,399,878,0
1080,399,89,0
1081,399,78,0
1082,399,768,0
1083,399,607,0
1084,399,261,0
1085,399,512,0
1086,399,749,0
1087,399,885,0
1088,399,317,0
1089,399,849,0
1090,399,106,0
1091,399,502,0
1092,399,561,0
1093,399,37,0
1094,399,286,0
1095,399,264,0
1096,399,394,0
1097,399,449,0
1098,399,803,0
1099,399,783,0
1100,399,401,0
1101,399,306,0
1102,399,633,0
1103,399,809,0
1104,399,281,0
1105,399,786,0
1106,399,518,0
1107,399,254,0
1108,399,168,0
1109,399,426,0
1110,399,34,0
1111,399,360,0
1112,399,692,0
1113,399,341,0
1114,399,39,0
1115,399,699,0
1116,399,278,0
1117,399,118,0
1118,399,682,0
1119,399,74,0
1120,399,432,0
1121,399,674,0
1122,399,486,0
1123,399,470,0
1124,399,239,0
1125,399,668,0
1126,399,420,0
1127,399,166,0
1128,399,867,0
1129,399,338,0
1130,399,144,0
1131,399,781,0
1132,399,242,0
1133,399,551,0
1134,399,196,0
1135,399,599,0
1136,399,838,0
1137,399,686,0
1138,399,758,0
1139,399,787,0
1140,399,263,0
1141,399,370,0
1142,399,425,0
1143,399,383,0
1144,399,67,0
1145,399,38,0
1146,399,771,0
1147,399,427,0
1148,399,706,0
1149,399,397,0
1150,399,611,0
1151,399,628,0
1152,399,650,0
1153,399,610,0
1154,399,69,0
1155,399,195,0
1156,399,886,0
1157,399,100,0
1158,399,16,0
1159,399,890,0
1160,399,108,0
1161,399,756,0
1162,399,689,0
1163,399,63,0
1164,399,93,0
1165,399,875,0
1166,399,172,0
1167,399,842,0
1168,515,452,1
1169,515,387,1
1170,515,424,1
1171,515,903,1
1172,515,645,1
1173,515,440,1
1174,515,908,1
1175,515,383,1
1176,515,467,1
1177,515,578,1
1178,515,97,1
1179,515,892,1
1180,515,901,1
1181,515,799,0
1182,515,166,0
1183,515,628,0
1184,515,238,0
1185,515,255,0
1186,515,702,0
1187,515,875,0
1188,515,126,0
1189,515,242,0
1190,515,786,0
1191,515,151,0
1192,515,886,0
1193,516,294,1
1194,516,579,1
1195,516,453,1
1196,516,906,1
1197,516,406,1
1198,516,22,1
1199,516,577,1
1200,516,647,1
1201,516,333,1
1202,516,253,1
1203,516,707,1
1204,516,290,1
1205,516,831,1
1206,516,586,1
1207,516,269,1
1208,516,346,1
1209,516,766,1
1210,516,660,1
1211,516,117,1
1212,516,810,1
1213,516,571,1
1214,516,519,1
1215,516,839,1
1216,516,312,1
1217,516,365,1
1218,516,97,1
1219,516,341,1
1220,516,602,1
1221,516,535,1
1222,516,758,0
1223,516,335,0
1224,516,510,0
1225,516,151,0
1226,516,261,0
1227,516,149,0
1228,516,605,0
1229,516,315,0
1230,516,70,0
1231,516,108,0
1232,516,878,0
1233,516,54,0
1234,516,37,0
1235,516,877,0
1236,516,135,0
1237,516,169,0
1238,516,874,0
1239,516,176,0
1240,516,617,0
1241,516,424,0
1242,516,26,0
1243,516,709,0
1244,516,171,0
1245,516,833,0
1246,516,886,0
1247,516,71,0
1248,516,807,0
1249,516,16,0
1250,516,51,0
1251,584,383,1
1252,584,901,1
1253,584,50,1
1254,584,515,1
1255,584,846,1
1256,584,166,1
1257,584,205,1
1258,584,322,1
1259,584,341,0
1260,584,450,0
1261,618,568,1
1262,618,322,1
1263,618,449,1
1264,618,629,1
1265,618,635,1
1266,618,143,1
1267,618,846,1
1268,618,715,1
1269,618,570,1
1270,618,774,1
1271,618,32,1
1272,618,771,1
1273,618,211,1
1274,618,758,1
1275,618,644,1
1276,618,204,1
1277,618,467,1
1278,618,591,1
1279,618,741,1
1280,618,538,1
1281,618,803,1
1282,618,596,1
1283,618,679,1
1284,618,383,1
1285,618,450,1
1286,618,908,1
1287,618,287,1
1288,618,11,1
1289,618,205,1
1290,618,140,1
1291,618,781,1
1292,618,903,1
1293,618,515,1
1294,618,309,1
1295,618,50,1
1296,618,97,1
1297,618,284,1
1298,618,166,1
1299,618,879,1
1300,618,901,1
1301,618,494,1
1302,618,605,1
1303,618,871,1
1304,618,33,1
1305,618,895,1
1306,618,470,1
1307,618,37,0
1308,618,286,0
1309,618,834,0
1310,618,106,0
1311,618,837,0
1312,618,646,0
1313,618,142,0
1314,618,833,0
1315,618,131,0
1316,618,611,0
1317,618,254,0
1318,618,411,0
1319,618,282,0
1320,618,622,0
1321,618,46,0
1322,618,181,0
1323,618,40,0
1324,618,713,0
1325,618,506,0
1326,618,574,0
1327,618,518,0
1328,618,413,0
1329,618,70,0
1330,618,906,0
1331,618,126,0
1332,618,867,0
1333,618,565,0
1334,618,410,0
1335,618,792,0
1336,618,458,0
1337,618,168,0
1338,618,874,0
1339,618,188,0
1340,618,706,0
1341,618,400,0
1342,618,756,0
1343,618,265,0
1344,618,512,0
1345,618,653,0
1346,618,509,0
1347,618,561,0
1348,654,806,1
1349,654,246,1
1350,654,263,1
1351,654,376,1
1352,654,69,1
1353,654,575,1
1354,654,151,1
1355,654,7,1
1356,654,134,1
1357,654,459,1
1358,654,791,1
1359,654,674,1
1360,654,28,1
1361,654,122,1
1362,654,513,1
1363,654,179,1
1364,654,592,1
1365,654,363,1
1366,654,843,1
1367,654,235,1
1368,654,404,1
1369,654,172,1
1370,654,668,1
1371,654,632,1
1372,654,644,1
1373,654,510,0
1374,654,242,0
1375,654,281,0
1376,654,135,0
1377,654,686,0
1378,654,61,0
1379,654,356,0
1380,654,239,0
1381,654,657,0
1382,654,750,0
1383,654,389,0
1384,654,518,0
1385,654,129,0
1386,654,390,0
1387,654,673,0
1388,654,188,0
1389,654,756,0
1390,654,420,0
1391,654,509,0
1392,654,51,0
1393,654,837,0
1394,654,725,0
1395,654,67,0
1396,654,807,0
1397,805,629,1
1398,805,390,1
1399,805,792,1
1400,805,601,1
1401,805,345,1
1402,805,211,1
1403,805,496,1
1404,805,424,1
1405,805,147,1
1406,805,197,0
1407,805,397,0
1408,805,591,0
1409,805,131,0
1410,805,326,0
1411,805,100,0
1412,805,818,0
1413,805,637,0
1414,805,176,0
1415,805,807,0
1416,805,783,0
1417,873,797,1
1418,873,752,1
1419,873,408,1
1420,873,33,1
1421,873,586,1
1422,873,229,1
1423,873,504,1
1424,873,243,1
1425,873,768,1
1426,873,680,1
1427,873,322,1
1428,873,578,1
1429,873,110,1
1430,873,94,1
1431,873,481,1
1432,873,568,1
1433,873,76,1
1434,873,155,1
1435,873,810,0
1436,873,887,0
1437,873,737,0
1438,873,386,0
1439,873,674,0
1440,873,611,0
1441,873,682,0
1442,873,446,0
1443,873,834,0
1444,873,135,0
1445,873,160,0
1446,873,510,0
1447,873,357,0
1448,873,325,0
1449,873,238,0
1450,873,437,0
1451,873,356,0
1452,873,465,0
1453,873,48,0
1454,873,556,0
1455,873,718,0
1456,895,61,1
1457,895,795,1
1458,895,91,1
1459,895,748,1
1460,895,852,1
1461,895,424,1
1462,895,467,1
1463,895,744,1
1464,895,483,1
1465,895,578,1
1466,895,579,1
1467,895,608,1
1468,895,620,1
1469,895,525,1
1470,895,706,1
1471,895,831,1
1472,895,585,1
1473,895,363,1
1474,895,343,1
1475,895,288,1
1476,895,804,1
1477,895,481,1
1478,895,322,1
1479,895,474,1
1480,895,312,1
1481,895,504,1
1482,895,86,1
1483,895,666,1
1484,895,680,1
1485,895,95,1
1486,895,626,1
1487,895,18,1
1488,895,168,1
1489,895,71,1
1490,895,732,1
1491,895,151,1
1492,895,410,1
1493,895,110,1
1494,895,70,1
1495,895,670,1
1496,895,561,1
1497,895,128,1
1498,895,346,1
1499,895,138,1
1500,895,516,1
1501,895,7,1
1502,895,281,1
1503,895,238,1
1504,895,76,1
1505,895,575,1
1506,895,231,1
1507,895,68,1
1508,895,752,1
1509,895,255,1
1510,895,119,1
1511,895,792,1
1512,895,394,0
1513,895,108,0
1514,895,100,0
1515,895,644,0
1516,895,42,0
1517,895,506,0
1518,895,144,0
1519,895,453,0
1520,895,692,0
1521,895,80,0
1522,895,213,0
1523,895,469,0
1524,895,632,0
1525,895,441,0
1526,895,351,0
1527,895,486,0
1528,895,509,0
1529,895,903,0
1530,895,607,0
1531,895,179,0
1532,895,799,0
1533,895,689,0
1534,895,126,0
1535,895,730,0
1536,895,465,0
1537,895,105,0
1538,895,338,0
1539,895,51,0
1540,895,648,0
1541,895,834,0
1542,895,725,0
1543,895,391,0
1544,895,674,0
1545,895,617,0
1546,895,348,0
1547,895,222,0
1548,895,683,0
1549,895,48,0
1550,895,426,0
1551,895,519,0
1552,895,577,0
1553,895,67,0
1554,895,239,0
1555,895,797,0
1556,895,663,0
1557,895,628,0
1558,895,682,0
1559,895,679,0
1560,895,172,0
1561,895,678,0
1562,895,803,0
1563,895,686,0
1564,895,135,0
1565,895,269,0
1566,900,70,1
1567,900,525,1
1568,900,248,1
1569,900,153,1
1570,900,843,1
1571,900,325,1
1572,900,880,1
1573,900,426,1
1574,900,420,1
1575,900,584,1
1576,900,530,1
1577,900,586,1
1578,900,390,1
1579,900,205,1
1580,900,366,1
1581,900,707,1
1582,900,805,1
1583,900,474,1
1584,900,538,1
1585,900,849,1
1586,900,486,1
1587,900,401,1
1588,900,608,1
1589,900,741,1
1590,900,772,1
1591,900,799,1
1592,900,469,1
1593,900,360,1
1594,900,631,1
1595,900,853,1
1596,900,288,1
1597,900,48,0
1598,900,306,0
1599,900,718,0
1600,900,181,0
1601,900,448,0
1602,900,63,0
1603,900,492,0
1604,900,278,0
1605,900,875,0
1606,900,766,0
1607,900,425,0
1608,900,749,0
1609,900,706,0
1610,900,800,0
1611,900,218,0
1612,900,131,0
1613,900,149,0
1614,900,301,0
1615,900,890,0
1616,900,271,0
1617,900,0,0
1618,900,231,0
1619,900,37,0
1620,900,607,0
1621,900,394,0
1622,900,46,0
1623,900,578,0
1624,900,281,0
1625,900,69,0
1626,900,160,0
1627,900,886,0
1628,900,561,0
1629,900,758,0
1630,900,148,0
1631,900,353,0
1632,900,483,0
1633,900,668,0
1634,908,510,1
1635,908,801,1
1636,908,760,1
1637,908,211,1
1638,908,771,1
1639,908,424,1
1640,908,759,1
1641,908,248,1
1642,908,707,1
1643,908,856,1
1644,908,836,1
1645,908,124,1
1646,908,35,1
1647,908,391,1
1648,908,886,1
1649,908,340,1
1650,908,50,1
1651,908,151,1
1652,908,117,1
1653,908,231,1
1654,908,867,1
1655,908,376,1
1656,908,504,1
1657,908,141,1
1658,908,879,1
1659,908,749,1
1660,908,535,1
1661,908,335,1
1662,908,492,1
1663,908,748,1
