,TF,Target,Label
8669,62,636,0
8763,62,897,0
3138,56,630,1
8469,62,84,0
1338,175,901,1
1127,355,278,0
3007,454,741,1
2902,793,509,0
2193,740,599,0
593,399,431,1
11566,56,372,0
3880,558,878,0
2109,62,874,1
2261,740,758,0
1076,558,652,1
636,399,368,1
14270,654,203,0
355,740,709,1
8865,110,271,0
953,558,310,1
538,399,767,1
632,399,95,1
8786,110,54,0
8918,110,418,0
2627,110,583,1
2827,895,905,1
8729,62,803,0
371,399,33,1
3074,305,500,1
550,297,97,0
2175,740,544,0
2591,399,716,0
768,793,670,1
13027,908,657,0
13944,532,460,0
6500,175,550,0
1378,175,480,1
2059,443,908,1
999,558,527,1
848,407,452,1
11751,56,822,0
650,399,73,1
2477,110,269,1
13100,908,876,0
2331,62,435,1
8683,62,664,0
836,407,487,1
2953,793,604,0
657,399,88,1
87,355,131,1
1138,558,460,1
2200,62,345,1
10350,454,682,0
3105,56,503,1
562,399,586,1
3224,56,750,1
1027,558,493,1
1514,175,655,1
3567,908,340,1
1045,558,212,1
2596,110,173,1
2279,740,799,0
265,740,784,1
5251,259,747,0
8538,62,255,0
713,793,616,1
8599,62,428,0
2344,62,230,1
2590,399,713,0
8643,62,554,0
10921,305,9,0
7078,516,883,0
6454,175,389,0
1223,355,477,0
3306,56,635,1
2450,399,350,0
4517,654,122,1
1314,515,461,1
8836,110,188,0
12797,908,60,0
337,740,361,1
133,740,151,1
2199,740,605,0
2529,399,561,0
1097,558,109,1
13110,908,904,0
1942,740,13,0
8831,110,170,0
4567,618,349,0
1265,259,908,1
431,399,155,1
740,793,187,1
1760,516,535,1
8912,110,401,0
8801,110,100,0
3290,56,87,1
3468,908,707,1
2443,399,337,0
2611,110,224,1
12781,908,18,0
8727,62,792,0
3390,407,599,0
10445,454,898,0
1486,175,462,1
2616,110,119,1
3161,56,298,1
1268,259,515,1
3056,793,814,0
12897,908,313,0
1505,175,761,1
2896,454,447,1
107,740,856,1
5075,259,410,0
8298,443,528,0
2433,110,25,1
710,793,119,1
2420,399,257,0
1368,175,24,1
2318,740,898,0
8867,110,279,0
12876,908,261,0
957,558,467,1
10144,454,241,0
1267,355,555,0
712,793,183,1
1705,175,257,1
2382,399,159,0
1648,175,626,1
10052,454,40,0
6523,175,622,0
6377,175,169,0
1267,259,143,1
466,399,363,1
2311,62,605,1
1889,443,771,1
1137,558,89,1
13976,532,530,0
13092,908,851,0
236,740,49,1
1633,175,275,1
1274,259,770,1
3076,793,858,0
2676,110,317,1
680,793,543,1
6541,175,674,0
6450,175,379,0
8913,110,402,0
2411,399,239,0
13044,908,709,0
3474,407,769,0
749,793,105,1
4473,532,499,1
8955,110,540,0
259,740,661,1
1654,175,71,1
774,793,295,1
620,399,210,1
3609,558,168,0
3445,908,381,1
149,740,467,1
1293,259,184,1
8758,62,881,0
118,740,345,1
2516,110,785,1
11720,56,737,0
2899,454,267,1
4003,43,546,1
8437,443,903,0
1879,443,376,1
1006,558,423,1
3019,900,430,1
8165,443,226,0
686,793,821,1
8604,62,440,0
7254,873,307,0
3670,908,240,1
2055,740,265,0
9776,805,428,0
14473,654,583,0
880,407,469,1
1044,355,118,0
499,399,707,1
8521,62,205,0
12792,908,42,0
13217,43,898,0
8130,443,142,0
1756,516,253,1
5454,515,222,0
8911,110,397,0
2073,740,307,0
729,793,382,1
10472,900,40,0
2864,454,450,1
4439,532,483,1
11559,56,360,0
1834,443,674,1
3057,793,818,0
3467,407,761,0
1910,443,12,1
3357,624,96,1
11444,56,100,0
3088,793,885,0
3574,908,293,1
8072,443,7,0
2654,399,898,0
8988,110,628,0
3576,908,239,1
8845,110,218,0
8750,62,855,0
3884,558,885,0
3795,43,906,1
612,297,203,0
2737,793,157,0
13770,532,121,0
3643,558,245,0
2015,740,166,0
274,740,748,1
2864,793,426,0
3778,558,604,0
10134,454,218,0
2156,62,668,1
1342,355,706,0
11637,56,541,0
3389,908,770,1
3209,56,267,1
243,740,53,1
4483,532,849,1
3126,407,58,0
1891,443,781,1
10337,454,650,0
2488,110,340,1
1957,443,440,1
456,399,908,1
2794,895,578,1
12912,908,352,0
2793,895,71,1
196,740,892,1
3221,56,481,1
11569,56,376,0
1534,175,122,1
3117,56,548,1
179,740,24,1
4528,654,186,1
369,399,388,1
11458,56,129,0
2545,110,771,1
8706,62,729,0
2340,399,51,0
8890,110,350,0
429,399,267,1
2621,399,814,0
9200,895,229,0
2988,454,644,1
8502,62,166,0
8859,110,257,0
2520,399,543,0
6444,175,364,0
13117,43,26,0
2860,454,891,1
1320,515,184,1
14066,532,702,0
6570,175,758,0
8261,443,444,0
6333,175,39,0
2478,399,421,0
12799,908,67,0
3339,407,500,0
2462,110,424,1
3906,43,590,1
3737,558,509,0
3533,908,20,1
4497,532,267,1
3394,407,605,0
2452,110,838,1
12850,908,188,0
218,740,698,1
690,793,247,1
7413,873,602,0
2745,110,599,1
968,558,476,1
13143,43,640,0
3155,56,33,1
81,355,58,1
8290,443,512,0
1258,259,65,1
4479,532,105,1
2903,454,426,1
2024,740,181,0
13062,908,756,0
11468,56,145,0
2392,62,514,1
356,740,828,1
2143,62,680,1
1805,873,481,1
3187,56,461,1
497,399,753,1
3296,407,403,0
3753,558,543,0
8689,62,686,0
9453,895,721,0
811,407,217,1
13037,908,689,0
11737,56,780,0
3534,908,446,1
1788,873,583,1
11459,56,130,0
12865,908,228,0
2193,62,539,1
832,407,78,1
3214,56,684,1
9029,110,729,0
1826,443,831,1
3143,56,285,1
11409,56,13,0
11447,56,106,0
1733,175,587,1
3053,793,809,0
384,399,320,1
781,793,260,1
2095,62,231,1
533,399,152,1
11702,56,689,0
2696,110,867,1
8558,62,321,0
6348,175,88,0
777,793,110,1
12905,908,341,0
860,407,234,1
5425,515,168,0
2687,110,453,1
3250,56,290,1
2138,62,86,1
820,407,439,1
8154,443,198,0
1737,175,141,1
491,399,834,1
701,793,284,1
2417,399,250,0
2708,110,230,1
13978,532,536,0
3068,305,65,1
448,399,883,1
1172,558,828,1
8665,62,622,0
11441,56,89,0
2958,793,611,0
2634,399,849,0
11462,56,135,0
8684,62,676,0
2079,740,321,0
10397,454,783,0
2373,62,596,1
2372,399,139,0
2917,454,441,1
2681,110,328,1
6954,516,639,0
1264,259,645,1
3203,56,462,1
2310,740,877,0
14102,532,766,0
3225,407,255,0
2819,793,339,0
8560,62,326,0
2328,399,16,0
8933,110,469,0
9993,805,833,0
1594,175,463,1
2115,740,391,0
1601,175,11,1
1238,618,538,1
761,793,370,1
2381,62,18,1
1577,175,223,1
281,740,889,1
8978,110,596,0
2532,399,569,0
889,558,424,1
8691,62,692,0
8428,443,878,0
1878,443,589,1
2449,399,348,0
1649,175,369,1
8409,443,827,0
5681,515,642,0
1222,618,143,1
3140,56,389,1
8854,110,245,0
698,793,16,1
13202,43,851,0
8280,443,490,0
3693,558,375,0
3178,56,450,1
2559,110,876,1
1842,443,843,1
1765,516,866,1
2670,110,239,1
3865,558,837,0
3674,908,749,1
10666,900,417,0
1862,443,303,1
9000,110,653,0
709,793,648,1
11603,56,453,0
503,399,378,1
10145,454,242,0
3866,558,841,0
6554,175,709,0
78,355,622,1
2068,62,433,1
7492,873,754,0
2592,110,497,1
10347,454,676,0
13012,908,611,0
1132,558,97,1
8255,443,432,0
165,740,167,1
2362,62,395,1
732,793,386,1
3580,558,105,0
2735,110,166,1
8671,62,638,0
2644,399,875,0
12828,908,142,0
8557,62,317,0
6589,175,827,0
13071,908,769,0
198,740,817,1
8740,62,833,0
3833,558,750,0
408,399,418,1
388,399,98,1
984,558,114,1
10263,454,506,0
10178,454,325,0
3845,43,869,1
2935,454,481,1
1165,558,648,1
2674,110,525,1
11768,56,857,0
12834,908,153,0
3615,908,417,1
3452,908,838,1
4531,654,7,1
12800,908,69,0
2431,399,281,0
2598,399,739,0
1995,443,538,1
6372,175,153,0
2764,895,744,1
2777,895,184,1
2505,110,627,1
1904,443,529,1
1794,873,155,1
4448,532,68,1
3672,908,270,1
2288,740,821,0
13052,908,729,0
3111,407,26,0
6440,175,356,0
6595,175,845,0
282,740,67,1
2867,454,754,1
3258,56,824,1
4049,43,715,1
9254,895,352,0
3584,558,112,0
3483,908,842,1
11676,56,636,0
2094,62,715,1
3656,558,282,0
8958,110,543,0
1306,355,638,0
2246,62,83,1
6397,175,222,0
9481,895,783,0
4188,43,165,1
3600,558,150,0
2489,399,444,0
1886,443,673,1
1093,355,208,0
3746,558,525,0
8646,62,559,0
3625,908,230,1
880,297,696,0
756,793,826,1
3563,558,54,0
2648,399,881,0
3654,558,278,0
7285,873,368,0
2620,399,810,0
3299,56,102,1
759,793,321,1
890,558,190,1
1672,175,339,1
125,740,244,1
1780,516,708,1
809,407,481,1
3035,900,799,1
2056,443,6,1
5600,515,505,0
3817,558,708,0
69,355,467,1
2155,740,496,0
9066,110,845,0
6888,516,518,0
3621,558,196,0
2660,110,120,1
10080,454,112,0
8090,443,48,0
2014,443,399,1
3325,56,77,1
2757,895,410,1
29,355,597,1
885,407,160,1
8652,62,574,0
2065,62,110,1
2380,399,153,0
2919,793,544,0
3596,558,140,0
8654,62,582,0
6587,175,818,0
2770,895,608,1
11430,56,60,0
3201,56,555,1
2239,62,91,1
6742,516,239,0
2389,62,694,1
6598,175,853,0
8499,62,157,0
2482,399,427,0
8659,62,601,0
1275,259,892,1
3411,908,398,1
8094,443,60,0
1162,558,720,1
2013,443,810,1
2574,110,576,1
11517,56,263,0
8221,443,356,0
3797,43,402,1
13818,532,208,0
6347,175,80,0
1098,558,716,1
1961,443,333,1
6552,175,706,0
8097,443,70,0
463,399,450,1
2028,740,195,0
6478,175,477,0
3003,454,853,1
2426,399,268,0
3487,407,799,0
670,793,463,1
8471,62,90,0
6513,175,600,0
13340,49,208,0
3367,908,901,1
1116,558,287,1
3297,56,134,1
8909,110,390,0
11650,56,572,0
12851,908,195,0
3694,558,377,0
12908,908,348,0
2931,454,230,1
2376,62,323,1
12820,908,121,0
1774,516,22,1
1173,355,377,0
13207,43,352,0
1183,355,397,0
364,740,168,1
3332,56,879,1
5206,259,657,0
2223,740,662,0
3664,908,135,1
3752,558,542,0
13205,43,350,0
580,399,202,1
8505,62,171,0
11644,56,554,0
300,740,722,1
4460,618,137,0
11902,624,203,0
335,740,678,1
8982,110,605,0
2186,62,812,1
937,558,486,1
3785,558,628,0
1426,175,69,1
3022,900,162,1
14536,654,703,0
2075,740,310,0
13039,908,696,0
2108,740,383,0
6645,516,67,0
176,740,229,1
2645,399,876,0
10105,454,159,0
591,399,83,1
40,355,410,1
3891,558,904,0
1755,516,602,1
527,399,644,1
8675,62,645,0
44,355,385,1
2978,793,657,0
2597,399,730,0
11,297,733,1
2429,110,468,1
3055,793,811,0
3557,558,38,0
2230,740,679,0
2359,399,111,0
3781,558,613,0
799,407,805,1
3565,558,60,0
12855,908,199,0
1890,443,814,1
2387,399,168,0
59,355,765,1
3762,43,486,1
3464,908,426,1
8570,62,353,0
3017,900,70,1
2167,62,237,1
12976,908,528,0
2386,62,92,1
1717,175,40,1
2892,454,163,1
3359,624,544,1
2547,110,899,1
8319,443,590,0
11488,56,195,0
3505,908,672,1
1360,175,592,1
2826,895,468,1
995,558,48,1
2918,454,575,1
3724,43,838,1
1747,516,405,1
127,740,494,1
11433,56,69,0
4411,49,373,1
2370,399,134,0
2509,110,82,1
175,740,159,1
10576,900,237,0
8120,443,121,0
1205,618,50,1
13336,49,199,0
2905,454,145,1
3164,56,607,1
8788,110,69,0
3202,56,7,1
2646,399,877,0
2419,110,480,1
3443,407,710,0
685,793,153,1
2552,110,489,1
4169,43,683,1
1437,175,330,1
2538,110,264,1
8736,62,822,0
2500,399,490,0
8374,443,710,0
2168,62,804,1
3281,56,866,1
9229,895,293,0
844,407,376,1
8275,443,478,0
10199,454,367,0
181,740,707,1
2334,399,36,0
3048,900,525,1
2540,110,510,1
13732,532,34,0
3942,43,73,1
6561,175,725,0
8494,62,146,0
12860,908,217,0
1712,175,599,1
1056,355,140,0
2184,62,117,1
2586,399,706,0
4111,584,402,0
10416,454,827,0
3671,908,236,1
2051,443,435,1
4484,618,174,0
12981,908,542,0
864,407,431,1
2336,399,38,0
9023,110,716,0
3704,558,391,0
513,399,373,1
1844,443,624,1
4112,43,317,1
3049,900,584,1
257,740,175,1
2787,793,257,0
854,407,122,1
8288,443,510,0
1007,558,612,1
3519,908,411,1
6409,175,261,0
518,399,577,1
1327,175,580,1
11687,56,657,0
13097,908,870,0
1363,175,552,1
3149,56,547,1
4672,618,540,0
1995,740,126,0
2124,740,418,0
6482,175,490,0
13011,908,606,0
6340,175,63,0
1195,618,25,1
2235,740,686,0
3217,56,231,1
2197,62,805,1
2398,62,720,1
12829,908,144,0
6466,175,427,0
9037,110,752,0
11478,56,164,0
3648,908,211,1
3099,56,558,1
10323,454,617,0
3722,558,449,0
5807,515,883,0
2158,740,505,0
8507,62,173,0
8992,110,636,0
664,399,28,1
3393,908,68,1
8516,62,197,0
1053,558,799,1
3353,624,497,1
2101,62,672,1
4458,532,376,1
3070,305,757,1
3609,908,665,1
1168,558,763,1
1968,740,61,0
346,740,755,1
2103,740,372,0
2126,62,65,1
3188,56,282,1
348,740,871,1
3436,908,899,1
6475,175,466,0
3152,407,120,0
12835,908,157,0
6389,175,197,0
3100,56,744,1
652,399,483,1
2044,443,101,1
8453,62,39,0
2437,110,566,1
2333,399,34,0
11560,56,362,0
6453,175,387,0
2007,443,867,1
4527,618,263,0
3853,558,804,0
2682,110,210,1
1216,618,482,1
3167,56,206,1
868,407,252,1
3666,558,313,0
4540,618,282,0
4921,259,127,0
557,399,820,1
11086,305,315,0
8522,62,208,0
10,297,711,1
1754,516,377,1
12964,908,505,0
12795,908,55,0
3188,407,179,0
3789,43,81,1
9345,895,519,0
9012,110,689,0
6331,175,37,0
251,740,624,1
1611,175,232,1
415,399,407,1
1140,355,309,0
3516,908,513,1
2339,399,42,0
8676,62,646,0
2504,399,502,0
14014,532,600,0
2102,62,558,1
519,399,665,1
12833,908,150,0
6506,175,573,0
2511,110,656,1
2710,110,490,1
2502,399,492,0
3432,407,686,0
2377,62,1,1
3485,908,263,1
766,793,349,1
8969,110,573,0
2856,454,507,1
2367,399,127,0
2063,740,281,0
1798,873,680,1
3649,558,266,0
3620,908,859,1
3065,793,837,0
8759,62,885,0
2903,793,511,0
8572,62,356,0
2617,399,803,0
42,355,237,1
596,399,785,1
8693,62,699,0
1716,175,96,1
8479,62,118,0
626,399,204,1
1089,558,440,1
2475,110,707,1
6322,175,16,0
3617,908,252,1
2963,793,629,0
1229,618,204,1
2430,399,279,0
3631,908,110,1
2105,62,312,1
3627,558,205,0
3420,908,336,1
1450,175,856,1
1406,175,395,1
9241,895,321,0
3010,900,707,1
1945,740,16,0
11513,56,254,0
862,407,525,1
6493,175,525,0
10936,305,36,0
2271,740,777,0
1675,175,385,1
11723,56,746,0
3762,558,569,0
970,558,178,1
1988,740,106,0
8746,62,849,0
12866,908,229,0
3244,56,797,1
2623,110,435,1
2066,62,138,1
2973,454,908,1
1516,175,280,1
144,740,495,1
3647,908,458,1
3815,558,703,0
3852,558,803,0
3503,908,325,1
1745,516,346,1
6433,175,346,0
2704,110,828,1
2476,399,417,0
8224,443,362,0
13753,532,77,0
2090,62,164,1
1644,175,678,1
4457,532,853,1
1204,618,372,1
1300,515,385,1
671,793,467,1
2167,740,525,0
2284,740,811,0
878,407,705,1
3277,56,675,1
3703,558,389,0
1827,443,858,1
3727,558,477,0
762,793,669,1
1381,355,783,0
2270,62,811,1
8135,443,150,0
2403,399,203,0
4421,49,263,1
4191,43,550,1
4418,618,61,0
2773,895,872,1
5678,515,639,0
14491,654,610,0
1003,558,905,1
2499,110,753,1
1981,443,565,1
8451,62,37,0
13140,43,118,0
6484,175,492,0
11496,56,208,0
1559,175,12,1
3029,900,495,1
760,793,17,1
2872,793,440,0
12918,908,367,0
901,558,431,1
2405,62,823,1
10748,900,572,0
389,399,390,1
1100,558,390,1
10142,454,238,0
9350,895,528,0
1857,443,869,1
12784,908,26,0
927,558,640,1
2187,62,329,1
168,740,240,1
8881,110,323,0
602,399,647,1
486,399,812,1
2469,110,792,1
944,558,417,1
3251,56,604,1
3038,900,891,1
3242,56,665,1
2653,110,840,1
11365,305,827,0
2334,62,232,1
2293,62,272,1
8401,443,798,0
11718,56,729,0
2450,110,141,1
17,355,433,1
1936,443,244,1
2671,793,33,0
8917,110,413,0
2122,740,405,0
3763,558,570,0
2894,454,612,1
1776,516,664,1
1758,516,810,1
13122,43,51,0
4264,43,98,1
2615,399,786,0
10359,454,705,0
1225,618,461,1
936,558,11,1
2401,399,198,0
3071,305,110,1
1205,355,439,0
8905,110,378,0
6487,175,512,0
1136,558,447,1
2680,110,158,1
2132,62,757,1
2754,895,91,1
633,399,485,1
3747,558,528,0
298,740,292,1
4309,584,755,0
142,740,4,1
6425,175,313,0
1276,259,578,1
11774,56,877,0
3628,908,510,1
13010,908,605,0
3223,56,28,1
1478,175,661,1
14100,532,764,0
8244,443,402,0
13188,43,271,0
1931,443,358,1
8700,62,710,0
2611,399,770,0
88,355,626,1
8200,443,306,0
3334,624,424,1
13177,43,725,0
4413,49,32,1
2566,110,376,1
2174,62,414,1
1062,558,175,1
1784,873,158,1
12875,908,257,0
8755,62,877,0
8996,110,643,0
8539,62,257,0
270,740,868,1
8279,443,488,0
2296,62,368,1
3472,407,766,0
4431,49,502,1
9265,895,370,0
12943,908,428,0
174,740,210,1
3053,900,639,1
1932,443,334,1
9194,895,218,0
8506,62,172,0
2417,110,285,1
1054,355,137,0
452,399,697,1
5,297,511,1
8317,443,582,0
2821,895,483,1
11138,305,410,0
8590,62,400,0
2944,793,591,0
6673,516,121,0
2537,399,582,0
3267,56,761,1
354,740,388,1
8908,110,389,0
1059,558,767,1
510,399,322,1
8429,443,880,0
3782,558,614,0
9030,110,730,0
3168,56,385,1
9207,895,247,0
6412,175,266,0
2434,399,292,0
6420,175,292,0
8629,62,518,0
900,558,211,1
1972,443,905,1
13080,908,818,0
1198,618,45,1
2327,62,614,1
13166,43,176,0
2929,454,804,1
3690,43,244,1
2541,110,815,1
2751,895,76,1
37,355,744,1
1751,516,519,1
6421,175,295,0
1987,443,161,1
13015,908,617,0
3399,908,300,1
11665,56,603,0
2838,805,468,1
8761,62,887,0
3764,558,572,0
8476,62,108,0
1186,584,166,1
1045,355,120,0
8819,110,137,0
13171,43,195,0
1658,175,160,1
3472,908,896,1
2239,740,699,0
8503,62,169,0
2478,110,153,1
2827,793,353,0
1468,175,32,1
1052,558,232,1
8278,443,486,0
1573,175,33,1
111,740,839,1
12175,624,717,0
6736,516,227,0
1257,259,241,1
13538,49,578,0
10392,454,770,0
6563,175,729,0
1176,558,607,1
2118,740,400,0
2711,110,85,1
2285,62,906,1
8074,443,13,0
8782,110,40,0
3636,908,637,1
2484,399,432,0
11658,56,590,0
2078,740,317,0
3569,908,49,1
3601,558,153,0
3078,305,785,1
2647,399,878,0
2530,110,715,1
8929,110,449,0
3289,56,500,1
1527,175,698,1
9081,110,897,0
3850,558,798,0
205,740,891,1
11649,56,568,0
3331,56,900,1
1869,443,696,1
2134,62,564,1
8931,110,463,0
6608,175,898,0
13871,532,326,0
2609,399,768,0
13068,908,765,0
2584,399,703,0
11528,56,286,0
12095,624,573,0
12006,624,404,0
11411,56,15,0
3566,558,63,0
3183,56,237,1
2992,793,685,0
2719,110,545,1
11636,56,540,0
3735,558,506,0
3440,407,706,0
2219,62,701,1
11136,305,404,0
2395,399,179,0
3243,56,434,1
3046,900,474,1
1744,516,341,1
247,740,99,1
3570,908,17,1
745,793,50,1
2384,62,736,1
8769,110,0,0
3342,624,279,1
5116,259,492,0
2183,62,722,1
2292,62,510,1
2609,110,28,1
3669,908,94,1
418,399,76,1
7091,873,1,0
13031,908,676,0
1767,516,529,1
6434,175,348,0
8254,443,428,0
3523,908,680,1
6435,175,350,0
7042,516,809,0
1707,175,689,1
11675,56,633,0
6465,175,425,0
3378,908,319,1
934,558,358,1
2473,110,98,1
2018,740,171,0
48,355,316,1
8715,62,754,0
12810,908,93,0
349,740,280,1
3675,558,339,0
1032,558,580,1
1317,515,440,1
3715,558,428,0
10395,454,780,0
1308,515,383,1
3457,908,759,1
3449,908,602,1
8857,110,250,0
10825,900,716,0
782,793,220,1
2846,805,146,1
11647,56,561,0
8871,110,292,0
3254,56,63,1
13078,908,810,0
3168,407,144,0
3055,900,853,1
11643,56,552,0
989,558,760,1
6601,175,875,0
214,740,587,1
3033,793,764,0
1426,355,883,0
704,793,649,1
6457,175,394,0
8923,110,428,0
2986,454,71,1
11656,56,586,0
11673,56,631,0
13173,43,709,0
522,399,333,1
1013,355,48,0
13162,43,676,0
365,740,91,1
2208,740,629,0
14181,654,36,0
1621,175,857,1
8624,62,501,0
8375,443,711,0
2413,399,244,0
8812,110,126,0
8102,443,77,0
6575,175,777,0
93,355,389,1
11730,56,762,0
6522,175,617,0
1839,443,602,1
2658,110,47,1
3614,908,465,1
8972,110,581,0
1174,558,860,1
8449,62,34,0
6611,175,907,0
3324,56,790,1
9016,110,703,0
479,399,221,1
1896,443,276,1
8622,62,492,0
12796,908,58,0
2594,399,725,0
757,793,388,1
3623,908,339,1
2701,110,587,1
173,740,800,1
8554,62,307,0
877,407,70,1
35,355,465,1
1091,558,345,1
490,399,848,1
1031,558,419,1
90,355,219,1
1011,558,128,1
8837,110,195,0
9503,895,833,0
3561,908,432,1
2493,399,464,0
12977,908,530,0
1608,175,567,1
6403,175,242,0
6452,175,386,0
1190,355,411,0
2958,454,101,1
10927,305,18,0
4470,618,151,0
2399,62,277,1
255,740,580,1
689,793,708,1
2252,740,739,0
2635,110,169,1
1284,259,601,1
3027,793,755,0
8508,62,174,0
8672,62,640,0
14154,532,881,0
2430,110,438,1
2432,399,286,0
3569,558,71,0
865,407,747,1
11505,56,229,0
3651,908,267,1
905,558,539,1
12069,624,521,0
2760,895,558,1
4471,532,236,1
10351,454,683,0
2266,62,673,1
802,407,790,1
1375,175,534,1
11692,56,672,0
1584,175,282,1
6356,175,113,0
945,558,69,1
3441,908,312,1
12994,908,574,0
1047,558,522,1
682,793,867,1
5053,259,370,0
9472,895,765,0
2810,895,680,1
2959,454,141,1
11696,56,678,0
2640,399,858,0
606,399,774,1
11511,56,247,0
3170,56,422,1
13746,532,65,0
242,740,184,1
10717,900,512,0
3348,407,513,0
4858,259,1,0
2656,399,905,0
8164,443,225,0
886,407,76,1
2637,110,907,1
2739,110,365,1
3001,454,84,1
1404,175,185,1
3690,558,368,0
9106,895,42,0
8967,110,568,0
2410,62,299,1
1627,175,403,1
3219,56,497,1
1154,558,102,1
2162,62,496,1
2170,740,536,0
1019,558,754,1
1304,515,903,1
1949,443,785,1
3529,908,760,1
3809,558,686,0
2320,740,904,0
2618,110,672,1
112,740,115,1
2460,399,367,0
3096,56,433,1
3617,558,181,0
2738,793,158,0
216,740,344,1
11240,305,591,0
3684,558,354,0
2650,399,886,0
11565,56,370,0
921,558,483,1
8805,110,108,0
14290,654,242,0
390,399,792,1
2010,443,742,1
3744,558,521,0
3261,56,84,1
14361,654,383,0
8925,110,437,0
688,793,439,1
755,793,486,1
13843,532,264,0
185,740,640,1
2400,62,674,1
1849,443,320,1
12992,908,572,0
2296,740,843,0
13439,49,402,0
2200,740,606,0
358,740,136,1
8282,443,492,0
2904,454,732,1
2576,110,9,1
679,793,461,1
12864,908,226,0
2590,110,241,1
1640,175,455,1
2209,62,193,1
2459,110,64,1
4635,618,468,0
1057,558,357,1
11432,56,67,0
3490,908,641,1
1982,443,94,1
324,740,820,1
2652,110,787,1
10390,454,768,0
12868,908,238,0
2690,110,384,1
2515,399,530,0
4515,654,592,1
687,793,356,1
1713,175,793,1
6581,175,797,0
8285,443,505,0
1036,558,874,1
2008,740,148,0
1764,516,707,1
11366,305,828,0
1463,175,503,1
8210,443,337,0
1952,740,30,0
2579,399,689,0
373,399,891,1
8465,62,77,0
4425,618,72,0
3321,56,73,1
1944,443,11,1
12985,908,551,0
1814,443,787,1
742,793,359,1
1279,355,582,0
4539,654,806,1
3034,900,130,1
6514,175,601,0
8682,62,663,0
3410,908,166,1
6351,175,100,0
13038,908,692,0
2289,62,660,1
13124,43,573,0
9049,110,781,0
109,740,92,1
2564,110,586,1
3477,908,644,1
2709,110,738,1
3501,908,853,1
8189,443,277,0
2092,62,43,1
12935,908,404,0
4536,654,79,1
1316,515,558,1
2772,793,228,0
3018,900,805,1
3079,793,870,0
9028,110,727,0
4501,532,472,1
13153,43,657,0
8808,110,113,0
3278,56,602,1
188,740,190,1
2153,62,471,1
3675,908,671,1
794,407,60,1
1414,175,483,1
8774,110,16,0
3685,558,356,0
2338,399,40,0
2587,110,821,1
3337,624,559,1
86,355,61,1
8820,110,139,0
2461,110,132,1
