	TF	Target	Label
220	12404	14307	1
221	12404	26321	1
222	12404	28786	1
223	12404	20879	1
224	12404	8171	1
225	12404	26928	1
226	12404	19130	1
227	12404	9202	1
228	12404	271	1
229	12404	313	1
230	12404	16400	1
231	12404	19196	1
232	12404	27194	1
233	12404	21652	1
234	12404	17587	1
235	12404	35540	1
236	12404	35578	1
237	12404	295	1
238	12404	36967	1
239	12404	7860	1
240	12404	9563	1
241	12404	8253	1
242	12404	20878	1
243	12404	25333	1
244	12404	14753	1
245	12670	21349	1
246	12701	3852	1
247	12701	3696	1
248	12701	7756	1
249	12709	36400	1
250	12722	18186	1
251	12722	14639	1
252	12722	18187	1
253	12722	17264	1
254	12838	24802	1
255	12931	22302	1
256	12931	27833	1
257	12931	20996	1
258	13131	8748	1
259	13131	15549	1
260	13131	19165	1
261	13131	18962	1
262	13259	7756	1
263	13337	8183	1
264	13337	36400	1
265	13357	22737	1
266	13357	29358	1
267	13378	17551	1
268	13591	36416	1
269	13591	13131	1
270	13591	8748	1
271	13614	19599	1
272	14010	36295	1
273	14010	8183	1
274	14014	30567	1
275	14020	28444	1
276	14020	15329	1
277	14022	12154	1
278	14118	12154	1
279	14118	7775	1
280	14278	32044	1
281	14278	31798	1
282	14307	36903	1
283	14307	21784	1
284	14307	36759	1
285	14307	14747	1
286	14307	17572	1
287	14381	5595	1
288	14462	3595	1
289	14462	36531	1
290	14462	13178	1
291	14462	29378	1
292	14462	8342	1
293	14462	24802	1
294	14462	18037	1
295	14462	15329	1
296	14554	36293	1
297	14554	30005	1
298	14554	19017	1
299	14554	11740	1
300	14554	17691	1
301	14554	19460	1
302	14753	27324	1
303	14753	12323	1
304	14753	29374	1
305	14753	19196	1
306	14835	15495	1
307	14986	13614	1
308	15058	23130	1
309	15081	25716	1
310	15081	36119	1
311	15329	36295	1
312	15329	8183	1
313	15329	15058	1
314	15381	3696	1
315	15460	33882	1
316	15460	35422	1
317	15460	9360	1
318	15460	14423	1
319	15495	13958	1
320	15506	2814	1
321	15506	4110	1
322	15506	30828	1
323	15506	28048	1
324	15512	31413	1
325	15512	36347	1
326	15512	15508	1
327	15512	3527	1
328	15512	29211	1
329	15512	21267	1
330	15512	18354	1
331	15512	4278	1
332	15512	22594	1
333	15512	14733	1
334	15512	7756	1
335	15512	12597	1
336	15512	5	1
337	15516	22562	1
338	15527	146	1
339	15550	9060	1
340	15577	30292	1
341	15577	25908	1
342	15756	12339	1
343	16056	13131	1
344	16142	19196	1
345	16142	14956	1
346	16142	14307	1
347	16387	11740	1
348	17501	34081	1
349	17576	12032	1
350	17666	34392	1
351	17835	9360	1
352	17835	12819	1
353	17835	14423	1
354	17884	15506	1
355	17884	14511	1
356	17884	35599	1
357	17884	22929	1
358	18037	7390	1
359	18037	3595	1
360	18037	19024	1
361	18037	6697	1
362	18041	35318	1
363	18041	35870	1
364	18041	34392	1
365	18080	20996	1
366	18080	35178	1
367	18227	34392	1
368	18227	19017	1
369	18236	36510	1
370	18324	30943	1
371	18324	2346	1
372	18324	5160	1
373	18324	21280	1
374	18490	26092	1
375	18490	7756	1
376	18644	34392	1
377	18698	32157	1
378	18698	19017	1
379	18698	8795	1
380	18698	27355	1
381	18698	17691	1
382	18698	34740	1
383	18698	7392	1
384	18879	14733	1
385	19001	12154	1
386	19001	22072	1
387	19019	27123	1
388	19019	27124	1
389	19196	36983	1
390	19196	29409	1
391	19196	36903	1
392	19196	19455	1
393	19196	21784	1
394	19196	35319	1
395	19196	25999	1
396	19196	18527	1
397	19196	5674	1
398	19196	16677	1
399	19196	35776	1
400	19196	14307	1
401	19196	27324	1
402	19196	8189	1
403	19196	18909	1
404	19305	34180	1
405	19447	27123	1
406	19447	35319	1
407	19447	27125	1
408	19447	19019	1
409	19447	15029	1
410	19455	9417	1
411	19455	36759	1
412	19455	27324	1
413	19455	19196	1
414	19455	14747	1
415	19455	8189	1
416	19576	3443	1
417	19578	16749	1
418	19599	14423	1
419	19599	15460	1
420	20941	15329	1
421	20941	28553	1
422	21187	5	1
423	21187	15512	1
424	21187	36347	1
425	21358	25431	1
426	21399	30567	1
427	21626	9711	1
428	21626	6003	1
429	21701	23309	1
430	21701	30698	1
431	21701	35578	1
432	21701	12776	1
433	22061	17669	1
434	22061	29277	1
435	22071	19196	1
436	22071	15122	1
437	22071	18980	1
438	22071	31115	1
439	22072	27203	1
440	22072	8189	1
441	22072	19001	1
442	22072	32266	1
443	22072	31655	1
444	22072	8224	1
445	22072	27557	1
446	22072	35847	1
447	22072	8183	1
448	22101	20079	1
449	22184	22364	1
450	22184	35447	1
451	22302	3174	1
452	22302	11740	1
453	22302	22395	1
454	22302	11733	1
455	22302	8828	1
456	22562	23130	1
457	22594	28543	1
458	22929	4110	1
459	22929	2814	1
460	22929	7466	1
461	22929	30828	1
462	23130	28444	1
463	23130	37199	1
464	23139	7775	1
465	23139	7390	1
466	23143	3562	1
467	23143	28137	1
468	23143	24802	1
469	23143	37007	1
470	23143	8388	1
471	23143	8665	1
472	23280	26907	1
473	23319	28137	1
474	23451	30567	1
475	23451	36400	1
476	23803	19039	1
477	25166	8401	1
478	25166	7317	1
479	25166	14423	1
480	25166	12816	1
481	25191	3696	1
482	25191	22562	1
483	25855	14467	1
484	25855	18879	1
485	25989	36510	1
486	26203	15549	1
487	26203	30776	1
488	26349	8189	1
489	26349	28001	1
490	26349	3696	1
491	26349	12154	1
492	26349	27341	1
493	26349	19001	1
494	26349	30951	1
495	26349	22072	1
496	26518	3279	1
497	26518	3125	1
498	26632	21760	1
499	26632	19080	1
500	26632	31801	1
501	26684	15060	1
502	26959	1508	1
503	26986	11740	1
504	27011	25716	1
505	27011	3696	1
506	27018	26349	1
507	27018	15381	1
508	27123	409	1
509	27123	14613	1
510	27123	5697	1
511	27123	2451	1
512	27123	27125	1
513	27123	5461	1
514	27123	35319	1
515	27123	9060	1
516	27124	15029	1
517	27124	31171	1
518	27124	5697	1
519	27124	15028	1
520	27124	5461	1
521	27124	17701	1
522	27124	3278	1
523	27124	1862	1
524	27124	11813	1
525	27124	32188	1
526	27125	35319	1
527	27125	21692	1
528	27125	5697	1
529	27125	152	1
530	27125	3279	1
531	27125	5461	1
532	27125	31337	1
533	27130	8183	1
534	27203	11911	1
535	27203	28318	1
536	27203	27557	1
537	27203	13490	1
538	27341	25600	1
539	27341	26684	1
540	27341	32190	1
541	27341	30040	1
542	27341	3599	1
543	27341	12154	1
544	27341	26349	1
545	27350	13958	1
546	27437	23939	1
547	27494	19039	1
548	27494	31645	1
549	27494	9728	1
550	27494	21829	1
551	27833	20996	1
552	27833	14812	1
553	27833	22302	1
554	27862	8828	1
555	27862	7613	1
556	27990	28528	1
557	28001	30567	1
558	28115	17701	1
559	28115	35318	1
560	28188	20079	1
561	28230	26830	1
562	28420	25205	1
563	28420	28241	1
564	28437	24802	1
565	28444	28375	1
566	28528	22061	1
567	28528	29277	1
568	28541	3599	1
569	28541	28137	1
570	28541	27341	1
571	28541	26349	1
572	28541	8189	1
573	28541	23139	1
574	28541	14118	1
575	28638	30943	1
576	28638	7706	1
577	28638	21956	1
578	29039	20996	1
579	29039	7613	1
580	29062	36991	1
581	29062	3852	1
582	29062	15058	1
583	29062	26349	1
584	29062	24802	1
585	29146	13530	1
586	29378	29816	1
587	29399	3852	1
588	29687	51	1
589	29687	21692	1
590	29687	35318	1
591	29687	17701	1
592	29687	18315	1
593	29687	6348	1
594	29687	28081	1
595	29816	26349	1
596	29822	36400	1
597	29980	11740	1
598	29982	11740	1
599	30005	22229	1
600	30005	36293	1
601	30121	2803	1
602	30121	36352	1
603	30121	31890	1
604	30123	31890	1
605	30503	22421	1
606	30567	456	1
607	30567	7756	1
608	30609	26349	1
609	30692	18962	1
610	30692	37078	1
611	30692	30943	1
612	30692	15577	1
613	30692	7939	1
614	30692	4277	1
615	30692	25908	1
616	30692	27990	1
617	30692	14733	1
618	30692	14307	1
619	30692	34180	1
620	30692	2318	1
621	30692	9224	1
622	30692	14467	1
623	30722	1635	1
624	30828	9291	1
625	30828	26806	1
626	30927	152	1
627	30927	34580	1
628	30927	12524	1
629	30927	22408	1
630	30927	15400	1
631	30927	8474	1
632	30951	12154	1
633	31031	15460	1
634	31031	35422	1
635	31031	9360	1
636	31053	31798	1
637	31053	21358	1
638	31158	34737	1
639	31265	6827	1
640	31265	12663	1
641	31265	17333	1
642	31265	30776	1
643	31331	29389	1
644	31331	20941	1
645	31493	3554	1
646	31493	22284	1
647	31655	8183	1
648	31655	28318	1
649	31655	6966	1
650	31655	27203	1
651	31655	13490	1
652	31655	19001	1
653	31655	27557	1
654	31655	8224	1
655	31655	11911	1
656	31705	3122	1
657	31705	28496	1
658	31705	22498	1
659	31705	28528	1
660	31705	15357	1
661	31705	25782	1
662	31705	409	1
663	31705	27334	1
664	31798	14789	1
665	31798	32044	1
666	31837	11740	1
667	31889	28541	1
668	31889	1444	1
669	31889	14462	1
670	33240	9360	1
671	33240	14423	1
672	33240	26830	1
673	33240	34180	1
674	33465	35578	1
675	33465	4064	1
676	33882	15460	1
677	33882	35422	1
678	34007	26349	1
679	34007	12154	1
680	34156	8665	1
681	34244	32190	1
682	34590	17551	1
683	34590	36121	1
684	34737	34392	1
685	34737	22229	1
686	34737	8523	1
687	34902	29541	1
688	35279	15029	1
689	35379	9131	1
690	35379	5160	1
691	35422	14423	1
692	35422	36851	1
693	35506	13702	1
694	35506	6697	1
695	35506	19024	1
696	35506	7390	1
697	35760	17636	1
698	35776	21784	1
699	35776	14747	1
700	35847	11911	1
701	35847	28318	1
702	35847	27557	1
703	35847	32266	1
704	36146	15512	1
705	36175	1444	1
706	36175	21114	1
707	36175	27123	1
708	36175	27124	1
709	36293	12458	1
710	36293	12673	1
711	36293	29748	1
712	36295	36991	1
713	36295	23130	1
714	36295	15058	1
715	36335	27123	1
716	36352	15679	1
717	36352	12458	1
718	36352	31890	1
719	36352	25669	1
720	36400	8979	1
721	36400	30724	1
722	36400	31655	1
723	36400	8100	1
724	36400	26349	1
725	36400	8183	1
726	36400	29399	1
727	36400	8189	1
728	36400	29409	1
729	36400	22852	1
730	36415	52	1
731	36415	25352	1
732	36415	32212	1
733	36416	34392	1
734	36454	4110	1
735	36454	35760	1
736	36454	30828	1
737	36454	7466	1
738	36459	7756	1
739	36747	15381	1
740	36966	8342	1
741	5	6	0
742	5	3	0
743	5	13	0
744	5	1	0
745	5	7	0
746	5	4	0
747	57	3	0
748	146	3	0
749	978	3	0
750	1369	1	0
751	1369	3	0
752	1369	8	0
753	1369	6	0
754	1987	6	0
755	1987	1	0
756	1987	3	0
757	1987	8	0
758	2371	1	0
759	2371	3	0
760	2419	1	0
761	2574	3	0
762	2690	3	0
763	2690	4	0
764	2814	3	0
765	2814	13	0
766	2814	1	0
767	2814	8	0
768	2814	4	0
769	2814	10	0
770	3049	7	0
771	3049	4	0
772	3049	6	0
773	3122	4	0
774	3122	1	0
775	3122	6	0
776	3134	6	0
777	3134	3	0
778	3134	4	0
779	3134	1	0
780	3192	7	0
781	3192	8	0
782	3192	6	0
783	3192	1	0
784	3192	9	0
785	3443	14	0
786	3443	6	0
787	3443	8	0
788	3443	3	0
789	3443	9	0
790	3443	4	0
791	3443	1	0
792	3599	3	0
793	3696	6	0
794	3696	7	0
795	3696	3	0
796	3696	1	0
797	3852	1	0
798	3852	4	0
799	4020	1	0
800	4020	7	0
801	4020	6	0
802	4020	8	0
803	4083	6	0
804	4083	13	0
805	4083	1	0
806	4083	10	0
807	4083	4	0
808	4083	7	0
809	4083	16	0
810	4083	15	0
811	4309	3	0
812	4614	14	0
813	4614	9	0
814	4614	3	0
815	4614	7	0
816	4614	10	0
817	4614	6	0
818	4614	16	0
819	4614	17	0
820	4614	8	0
821	4946	6	0
822	4946	3	0
823	5442	1	0
824	5442	6	0
825	5674	1	0
826	5674	6	0
827	5697	3	0
828	6374	1	0
829	6374	8	0
830	6374	7	0
831	6374	3	0
832	6414	3	0
833	6520	6	0
834	6520	7	0
835	6520	8	0
836	6520	4	0
837	6520	10	0
838	6520	11	0
839	6697	6	0
840	6697	1	0
841	6834	17	0
842	6834	11	0
843	6834	13	0
844	6834	10	0
845	6834	8	0
846	6834	15	0
847	6834	14	0
848	6834	6	0
849	6834	1	0
850	7382	7	0
851	7382	1	0
852	7382	3	0
853	7390	9	0
854	7390	11	0
855	7390	6	0
856	7390	8	0
857	7390	10	0
858	7390	7	0
859	7390	3	0
860	7540	4	0
861	7540	14	0
862	7540	11	0
863	7540	3	0
864	7540	7	0
865	7540	9	0
866	7540	13	0
867	7775	14	0
868	7775	16	0
869	7775	4	0
870	7775	11	0
871	7775	9	0
872	7775	3	0
873	7775	13	0
874	7775	7	0
875	7775	15	0
876	8119	1	0
877	8183	16	0
878	8183	7	0
879	8183	4	0
880	8183	6	0
881	8183	15	0
882	8183	11	0
883	8183	8	0
884	8183	3	0
885	8224	3	0
886	8224	4	0
887	8241	6	0
888	8241	1	0
889	8241	4	0
890	8401	6	0
891	8401	8	0
892	8401	7	0
893	8401	1	0
894	8456	4	0
895	8456	3	0
896	8486	6	0
897	8486	1	0
898	8486	9	0
899	8486	4	0
900	8486	10	0
901	8682	3	0
902	8682	1	0
903	8682	4	0
904	8682	10	0
905	8682	11	0
906	8682	7	0
907	8979	1	0
908	9142	1	0
909	9291	9	0
910	9291	13	0
911	9291	6	0
912	9291	11	0
913	9291	8	0
914	9291	10	0
915	9360	6	0
916	9360	4	0
917	9360	7	0
918	9563	3	0
919	9563	11	0
920	9563	7	0
921	9563	10	0
922	9563	6	0
923	9563	4	0
924	9563	13	0
925	9563	9	0
926	9764	1	0
927	12032	16	0
928	12032	1	0
929	12032	6	0
930	12032	11	0
931	12032	3	0
932	12032	15	0
933	12032	8	0
934	12032	4	0
935	12154	11	0
936	12154	10	0
937	12154	8	0
938	12154	1	0
939	12154	4	0
940	12154	3	0
941	12404	16	0
942	12404	27	0
943	12404	21	0
944	12404	18	0
945	12404	37	0
946	12404	9	0
947	12404	44	0
948	12404	7	0
949	12404	43	0
950	12404	11	0
951	12404	28	0
952	12404	15	0
953	12404	33	0
954	12404	39	0
955	12404	41	0
956	12404	8	0
957	12404	30	0
958	12404	13	0
959	12404	42	0
960	12404	47	0
961	12404	45	0
962	12404	14	0
963	12404	1	0
964	12404	19	0
965	12404	10	0
966	12670	3	0
967	12701	7	0
968	12701	1	0
969	12701	4	0
970	12709	3	0
971	12722	8	0
972	12722	7	0
973	12722	6	0
974	12722	4	0
975	12931	3	0
976	12931	1	0
977	12931	6	0
978	13131	4	0
979	13131	9	0
980	13131	8	0
981	13131	7	0
982	13337	4	0
983	13337	1	0
984	13357	3	0
985	13357	4	0
986	13591	6	0
987	13591	7	0
988	13591	4	0
989	14010	4	0
990	14010	1	0
991	14020	4	0
992	14020	3	0
993	14022	3	0
994	14118	4	0
995	14118	3	0
996	14278	4	0
997	14278	1	0
998	14307	8	0
999	14307	9	0
1000	14307	3	0
1001	14307	10	0
1002	14307	6	0
1003	14381	3	0
1004	14462	13	0
1005	14462	1	0
1006	14462	14	0
1007	14462	10	0
1008	14462	11	0
1009	14462	7	0
1010	14462	6	0
1011	14462	3	0
1012	14554	9	0
1013	14554	3	0
1014	14554	10	0
1015	14554	1	0
1016	14554	4	0
1017	14554	11	0
1018	14753	1	0
1019	14753	6	0
1020	14753	4	0
1021	14753	8	0
1022	14986	3	0
1023	15058	3	0
1024	15081	6	0
1025	15081	3	0
1026	15329	6	0
1027	15329	7	0
1028	15329	4	0
1029	15381	1	0
1030	15460	1	0
1031	15460	4	0
1032	15460	6	0
1033	15460	8	0
1034	15506	6	0
1035	15506	8	0
1036	15506	7	0
1037	15506	1	0
1038	15512	20	0
1039	15512	9	0
1040	15512	22	0
1041	15512	8	0
1042	15512	10	0
1043	15512	15	0
1044	15512	4	0
1045	15512	7	0
1046	15512	19	0
1047	15512	23	0
1048	15512	18	0
1049	15512	16	0
1050	15512	6	0
1051	15527	3	0
1052	15550	1	0
1053	15577	1	0
1054	15577	3	0
1055	15756	1	0
1056	16142	1	0
1057	16142	7	0
1058	16142	3	0
1059	16387	3	0
1060	17666	1	0
1061	17835	3	0
1062	17835	4	0
1063	17835	6	0
1064	17884	3	0
1065	17884	8	0
1066	17884	4	0
1067	17884	7	0
1068	18037	6	0
1069	18037	1	0
1070	18037	8	0
1071	18037	3	0
1072	18041	3	0
1073	18041	1	0
1074	18041	6	0
1075	18080	4	0
1076	18080	3	0
1077	18227	1	0
1078	18227	3	0
1079	18324	1	0
1080	18324	4	0
1081	18324	7	0
1082	18324	6	0
1083	18490	4	0
1084	18490	3	0
1085	18698	4	0
1086	18698	1	0
1087	18698	13	0
1088	18698	9	0
1089	18698	11	0
1090	18698	3	0
1091	18698	6	0
1092	18879	1	0
1093	19001	1	0
1094	19001	4	0
1095	19019	1	0
1096	19019	3	0
1097	19196	8	0
1098	19196	6	0
1099	19196	27	0
1100	19196	13	0
1101	19196	9	0
1102	19196	4	0
1103	19196	28	0
1104	19196	10	0
1105	19196	16	0
1106	19196	3	0
1107	19196	19	0
1108	19196	20	0
1109	19196	1	0
1110	19196	15	0
1111	19196	24	0
1112	19447	3	0
1113	19447	4	0
1114	19447	1	0
1115	19447	9	0
1116	19447	6	0
1117	19455	10	0
1118	19455	6	0
1119	19455	1	0
1120	19455	9	0
1121	19455	11	0
1122	19455	3	0
1123	19578	1	0
1124	19599	1	0
1125	19599	6	0
1126	20941	4	0
1127	20941	3	0
1128	21187	6	0
1129	21187	3	0
1130	21187	7	0
1131	21399	1	0
1132	21626	4	0
1133	21626	3	0
1134	21701	8	0
1135	21701	6	0
1136	21701	3	0
1137	21701	4	0
1138	22061	1	0
1139	22061	3	0
1140	22071	7	0
1141	22071	1	0
1142	22071	9	0
1143	22071	3	0
1144	22072	17	0
1145	22072	11	0
1146	22072	4	0
1147	22072	1	0
1148	22072	7	0
1149	22072	3	0
1150	22072	15	0
1151	22072	16	0
1152	22072	8	0
1153	22184	4	0
1154	22184	3	0
1155	22302	8	0
1156	22302	1	0
1157	22302	4	0
1158	22302	7	0
1159	22302	3	0
1160	22562	1	0
1161	22594	1	0
1162	22929	3	0
1163	22929	7	0
1164	22929	1	0
1165	22929	6	0
1166	23130	3	0
1167	23130	1	0
1168	23139	4	0
1169	23139	3	0
1170	23143	4	0
1171	23143	11	0
1172	23143	1	0
1173	23143	10	0
1174	23143	6	0
1175	23143	8	0
1176	23280	1	0
1177	23319	1	0
1178	23451	1	0
1179	23451	3	0
1180	25166	7	0
1181	25166	1	0
1182	25166	9	0
1183	25166	4	0
1184	25191	6	0
1185	25191	1	0
1186	25855	3	0
1187	25855	4	0
1188	25989	1	0
1189	26203	4	0
1190	26203	1	0
1191	26349	1	0
1192	26349	3	0
1193	26349	7	0
1194	26349	13	0
1195	26349	4	0
1196	26349	9	0
1197	26349	8	0
1198	26349	11	0
1199	26518	4	0
1200	26518	1	0
1201	26632	7	0
1202	26632	3	0
1203	26632	4	0
1204	27011	6	0
1205	27011	3	0
1206	27018	6	0
1207	27018	1	0
1208	27123	3	0
1209	27123	7	0
1210	27123	10	0
1211	27123	1	0
1212	27123	14	0
1213	27123	8	0
1214	27123	15	0
1215	27123	6	0
1216	27124	10	0
1217	27124	19	0
1218	27124	15	0
1219	27124	4	0
1220	27124	3	0
1221	27124	8	0
1222	27124	9	0
1223	27124	7	0
1224	27124	6	0
1225	27124	16	0
1226	27125	1	0
1227	27125	4	0
1228	27125	8	0
1229	27125	14	0
1230	27125	3	0
1231	27125	13	0
1232	27125	11	0
1233	27203	4	0
1234	27203	6	0
1235	27203	3	0
1236	27203	1	0
1237	27341	8	0
1238	27341	3	0
1239	27341	1	0
1240	27341	10	0
1241	27341	11	0
1242	27341	6	0
1243	27341	4	0
1244	27350	3	0
1245	27437	1	0
1246	27494	4	0
1247	27494	9	0
1248	27494	7	0
1249	27494	8	0
1250	27833	3	0
1251	27833	7	0
1252	27833	4	0
1253	27862	4	0
1254	27862	3	0
1255	28001	3	0
1256	28115	3	0
1257	28115	1	0
1258	28188	3	0
1259	28230	1	0
1260	28420	1	0
1261	28420	3	0
1262	28444	3	0
1263	28528	3	0
1264	28528	1	0
1265	28541	10	0
1266	28541	8	0
1267	28541	6	0
1268	28541	4	0
1269	28541	14	0
1270	28541	9	0
1271	28541	11	0
1272	28638	4	0
1273	28638	3	0
1274	28638	7	0
1275	29039	6	0
1276	29039	4	0
1277	29062	1	0
1278	29062	10	0
1279	29062	6	0
1280	29062	3	0
1281	29062	4	0
1282	29146	3	0
1283	29687	9	0
1284	29687	13	0
1285	29687	4	0
1286	29687	7	0
1287	29687	10	0
1288	29687	6	0
1289	29687	3	0
1290	29822	3	0
1291	29980	1	0
1292	29982	3	0
1293	30005	1	0
1294	30005	3	0
1295	30121	7	0
1296	30121	3	0
1297	30121	6	0
1298	30567	1	0
1299	30567	3	0
1300	30692	10	0
1301	30692	1	0
1302	30692	6	0
1303	30692	23	0
1304	30692	14	0
1305	30692	8	0
1306	30692	13	0
1307	30692	7	0
1308	30692	20	0
1309	30692	9	0
1310	30692	22	0
1311	30692	4	0
1312	30692	19	0
1313	30692	11	0
1314	30828	3	0
1315	30828	6	0
1316	30927	1	0
1317	30927	10	0
1318	30927	3	0
1319	30927	4	0
1320	30927	6	0
1321	30927	8	0
1322	31031	6	0
1323	31031	7	0
1324	31031	1	0
1325	31053	1	0
1326	31053	3	0
1327	31265	1	0
1328	31265	3	0
1329	31265	8	0
1330	31265	7	0
1331	31331	4	0
1332	31331	3	0
1333	31493	3	0
1334	31493	4	0
1335	31655	15	0
1336	31655	3	0
1337	31655	16	0
1338	31655	10	0
1339	31655	11	0
1340	31655	14	0
1341	31655	8	0
1342	31655	9	0
1343	31655	7	0
1344	31705	1	0
1345	31705	9	0
1346	31705	8	0
1347	31705	3	0
1348	31705	14	0
1349	31705	11	0
1350	31705	4	0
1351	31705	13	0
1352	31798	1	0
1353	31798	4	0
1354	31889	7	0
1355	31889	4	0
1356	31889	1	0
1357	33240	3	0
1358	33240	4	0
1359	33240	1	0
1360	33240	9	0
1361	33465	1	0
1362	33465	3	0
1363	33882	3	0
1364	33882	1	0
1365	34007	1	0
1366	34007	3	0
1367	34156	1	0
1368	34244	3	0
1369	34590	3	0
1370	34590	4	0
1371	34737	4	0
1372	34737	1	0
1373	34737	6	0
1374	34902	1	0
1375	35279	3	0
1376	35379	3	0
1377	35379	1	0
1378	35422	3	0
1379	35422	4	0
1380	35506	1	0
1381	35506	4	0
1382	35506	6	0
1383	35506	3	0
1384	35760	3	0
1385	35776	1	0
1386	35776	4	0
1387	35847	7	0
1388	35847	3	0
1389	35847	8	0
1390	35847	1	0
1391	36175	4	0
1392	36175	3	0
1393	36175	8	0
1394	36175	6	0
1395	36293	3	0
1396	36293	1	0
1397	36293	4	0
1398	36295	7	0
1399	36295	4	0
1400	36295	6	0
1401	36335	1	0
1402	36352	7	0
1403	36352	3	0
1404	36352	8	0
1405	36352	1	0
1406	36400	16	0
1407	36400	10	0
1408	36400	18	0
1409	36400	6	0
1410	36400	1	0
1411	36400	17	0
1412	36400	11	0
1413	36400	14	0
1414	36400	15	0
1415	36400	13	0
1416	36415	6	0
1417	36415	4	0
1418	36415	3	0
1419	36454	3	0
1420	36454	8	0
1421	36454	1	0
1422	36454	6	0
1423	36966	1	0
